,CODIGO,PERIODO_ACADEMICO,NUM_CREDITOS,GPA,real_GPA
5928,33118505,201920,13.0,52.300000000000004,4.02
5929,33118505,202010,19.0,74.39999999999999,3.92
5930,33118505,202020,17.0,70.4,4.14
5931,33118506,201820,25.0,81.69999999999999,3.27
5932,33118506,201910,15.0,52.1,3.47
5933,33118506,201920,13.0,44.2,3.4
5934,33118506,202010,19.0,64.3,3.38
5935,33118506,202020,17.0,68.8,4.05
5936,33118507,201820,41.0,178.3,4.35
5937,33118507,201910,14.0,62.60000000000001,4.47
5938,33118507,201920,18.0,80.80000000000001,4.49
5939,33118507,202010,16.0,69.5,4.34
5940,33118507,202011,4.0,18.0,4.5
5941,33118507,202020,9.0,42.4,4.71
5942,33118508,201820,16.0,56.1,3.51
5943,33118508,201910,15.0,54.699999999999996,3.65
5944,33118508,201920,13.0,48.5,3.73
5945,33118508,202010,17.0,67.1,3.95
5946,33118508,202020,16.0,61.800000000000004,3.86
5947,33118509,201820,15.0,57.99999999999999,3.87
5948,33118509,201910,14.0,48.4,3.46
5949,33118509,201920,13.0,50.199999999999996,3.86
5950,33118509,202010,20.0,69.6,3.48
5951,33118509,202020,17.0,68.2,4.01
5952,33118510,201820,16.0,58.0,3.62
5953,33118510,201910,19.0,72.8,3.83
5954,33118510,201920,12.0,40.5,3.38
5955,33118510,202010,18.0,68.6,3.81
5956,33118510,202020,16.0,58.6,3.66
5957,33118511,201820,16.0,63.300000000000004,3.96
5958,33118511,201910,15.0,65.50000000000001,4.37
5959,33118511,201920,13.0,54.9,4.22
5960,33118511,202010,19.0,75.9,3.99
5961,33118511,202020,17.0,68.6,4.04
5962,33118512,201820,16.0,52.900000000000006,3.31
5963,33118512,201910,16.0,55.39999999999999,3.46
5964,33118512,202010,16.0,65.5,4.09
5965,33118513,201820,16.0,56.4,3.52
5966,33118513,201910,16.0,59.49999999999999,3.72
5967,33118513,201920,13.0,50.8,3.91
5968,33118513,202010,19.0,77.9,4.1
5969,33118513,202020,20.0,76.8,3.84
5970,33118514,201820,16.0,57.8,3.61
5971,33118514,201910,15.0,52.00000000000001,3.47
5972,33118514,201920,13.0,47.60000000000001,3.66
5973,33118514,202010,19.0,77.3,4.07
5974,33118514,202020,19.0,72.7,3.83
5975,33118515,201820,16.0,58.199999999999996,3.64
5976,33118515,201910,15.0,53.400000000000006,3.56
5977,33118515,201920,13.0,46.400000000000006,3.57
5978,33118515,202010,18.0,69.39999999999999,3.86
5979,33118515,202020,17.0,65.8,3.87
5980,33118516,201820,16.0,60.2,3.76
5981,33118516,201910,15.0,57.5,3.83
5982,33118516,201920,13.0,53.099999999999994,4.08
5983,33118516,202010,19.0,73.39999999999999,3.86
5984,33118516,202020,17.0,67.7,3.98
5985,33118517,201820,24.0,101.2,4.22
5986,33118517,201910,15.0,66.3,4.42
5987,33118517,201920,13.0,53.39999999999999,4.11
5988,33118517,202010,10.0,40.800000000000004,4.08
5989,33118517,202020,21.0,93.0,4.43
5990,33118519,201820,16.0,65.0,4.06
5991,33118519,201910,15.0,61.800000000000004,4.12
5992,33118519,201920,13.0,55.9,4.3
5993,33118519,202010,19.0,78.6,4.14
5994,33118519,202020,17.0,75.3,4.43
5995,33118520,201820,16.0,41.5,2.59
5996,33118521,201820,16.0,69.7,4.36
5997,33118521,201910,15.0,65.5,4.37
5998,33118521,201920,13.0,58.8,4.52
5999,33118521,202010,19.0,80.0,4.21
6000,33118521,202020,17.0,74.5,4.38
6001,33118522,201820,16.0,63.1,3.94
6002,33118522,201910,15.0,62.7,4.18
6003,33118522,201920,13.0,51.3,3.95
6004,33118522,202010,19.0,79.1,4.16
6005,33118522,202020,17.0,72.4,4.26
6006,33118526,201820,16.0,57.300000000000004,3.58
6007,33118526,201910,15.0,53.7,3.58
6008,33118526,201920,13.0,51.199999999999996,3.94
6009,33118526,202010,19.0,71.4,3.76
6010,33118526,202020,17.0,66.10000000000001,3.89
6011,33118527,201820,16.0,35.8,2.24
6012,33118528,201820,16.0,68.10000000000001,4.26
6013,33118528,201910,15.0,60.7,4.05
6014,33118528,201920,13.0,57.99999999999999,4.46
6015,33118528,202010,19.0,79.4,4.18
6016,33118528,202020,17.0,76.5,4.5
6017,33119003,201910,16.0,60.199999999999996,3.76
6018,33119003,201920,15.0,59.400000000000006,3.96
6019,33119003,202010,15.0,61.0,4.07
6020,33119003,202020,19.0,85.19999999999999,4.48
6021,33119004,201910,16.0,61.9,3.87
6022,33119004,202010,15.0,61.7,4.11
6023,33119004,202020,13.0,53.6,4.12
6024,33119007,201910,16.0,64.5,4.03
6025,33119007,201920,15.0,58.6,3.91
6026,33119007,202010,13.0,55.10000000000001,4.24
6027,33119007,202020,19.0,83.6,4.4
6028,33119008,201910,16.0,69.3,4.33
6029,33119008,201920,15.0,66.6,4.44
6030,33119008,202010,13.0,57.0,4.38
6031,33119009,201910,16.0,67.3,4.21
6032,33119009,201920,15.0,65.4,4.36
6033,33119009,202010,13.0,57.0,4.38
6034,33119009,202020,19.0,85.29999999999998,4.49
6035,33119010,201910,16.0,56.49999999999999,3.53
6036,33119010,201920,15.0,47.0,3.13
6037,33119011,201910,16.0,55.2,3.45
6038,33119011,201920,15.0,46.9,3.13
6039,33119011,202020,15.0,60.30000000000001,4.02
6040,33119012,201910,16.0,57.699999999999996,3.61
6041,33119012,201920,15.0,51.199999999999996,3.41
6042,33119013,201910,16.0,52.1,3.26
6043,33119014,201910,16.0,52.2,3.26
6044,33119014,201920,15.0,42.6,2.84
6045,33119014,202020,15.0,43.3,2.89
6046,33119015,201910,16.0,58.89999999999999,3.68
6047,33119015,201920,15.0,56.10000000000001,3.74
6048,33119015,202010,13.0,48.3,3.72
6049,33119015,202020,19.0,77.19999999999999,4.06
6050,33119016,201910,16.0,68.1,4.26
6051,33119016,201920,15.0,62.6,4.17
6052,33119016,202010,13.0,57.2,4.4
6053,33119016,202020,19.0,88.2,4.64
6054,33119017,201910,25.0,89.5,3.58
6055,33119017,201920,23.0,78.6,3.42
6056,33119017,202010,17.0,59.49999999999999,3.5
6057,33119017,202020,37.0,145.5,3.93
6058,33119018,201910,16.0,63.8,3.99
6059,33119018,201920,15.0,60.4,4.03
6060,33119018,202010,13.0,56.0,4.31
6061,33119018,202020,19.0,79.2,4.17
6062,33119019,201910,16.0,49.699999999999996,3.11
6063,33119019,201920,15.0,42.300000000000004,2.82
6064,33119020,201910,16.0,60.699999999999996,3.79
6065,33119020,201920,15.0,48.4,3.23
6066,33119020,202010,13.0,53.3,4.1
6067,33119020,202020,21.0,89.7,4.27
6068,33119021,201910,16.0,29.900000000000002,1.87
6069,33119022,201910,16.0,65.6,4.1
6070,33119022,201920,15.0,54.6,3.64
6071,33119023,201910,16.0,62.099999999999994,3.88
6072,33119023,201920,15.0,53.0,3.53
6073,33119023,202010,13.0,49.900000000000006,3.84
6074,33119023,202020,19.0,77.5,4.08
6075,33119024,201910,16.0,56.6,3.54
6076,33119024,201920,15.0,53.49999999999999,3.57
6077,33119024,202010,13.0,55.3,4.25
6078,33119024,202020,19.0,81.1,4.27
6079,33119026,201910,16.0,56.0,3.5
6080,33119026,201920,15.0,49.7,3.31
6081,33119026,202010,13.0,50.79999999999999,3.91
6082,33119026,202020,19.0,76.10000000000001,4.01
6083,33119027,201910,16.0,59.4,3.71
6084,33119027,201920,15.0,41.300000000000004,2.75
6085,33119028,201910,16.0,58.5,3.66
6086,33119501,201920,46.0,197.40000000000003,4.29
6087,33119501,202010,14.0,59.7,4.26
6088,33119501,202020,14.0,59.400000000000006,4.24
6089,33119502,201920,63.0,223.89999999999998,3.55
6090,33119504,201920,16.0,62.5,3.91
6091,33119504,202010,15.0,65.0,4.33
6092,33119504,202020,13.0,60.2,4.63
6093,33119505,201920,16.0,48.3,3.02
6094,33119505,202010,15.0,51.6,3.44
6095,33119506,201920,16.0,61.599999999999994,3.85
6096,33119506,202010,15.0,56.5,3.77
6097,33119506,202020,13.0,54.5,4.19
6098,33119507,201920,16.0,20.2,1.26
6099,33119509,201920,16.0,37.0,2.31
6100,33119510,201920,16.0,62.3,3.89
6101,33119510,202010,15.0,57.5,3.83
6102,33119510,202020,13.0,51.400000000000006,3.95
6103,33119511,201920,16.0,66.3,4.14
6104,33119511,202010,15.0,60.1,4.01
6105,33119511,202020,13.0,57.4,4.42
6106,33119512,201920,18.0,68.2,3.79
6107,33119512,202010,15.0,55.5,3.7
6108,33119512,202020,13.0,51.6,3.97
6109,33119513,201920,16.0,58.6,3.66
6110,33119513,202010,15.0,56.0,3.73
6111,33119513,202020,12.0,48.5,4.04
6112,33119515,201920,16.0,65.70000000000002,4.11
6113,33119515,202010,15.0,59.9,3.99
6114,33119517,201920,16.0,45.4,2.84
6115,33119517,202010,15.0,44.699999999999996,2.98
6116,33119517,202020,5.0,14.9,2.98
6117,33120001,202010,12.0,31.800000000000004,2.65
6118,33120001,202020,17.0,27.4,1.61
6119,33120002,202010,16.0,60.7,3.79
6120,33120002,202020,15.0,60.10000000000001,4.01
6121,33120003,202010,16.0,61.099999999999994,3.82
6122,33120003,202020,15.0,59.199999999999996,3.95
6123,33120005,202010,16.0,59.099999999999994,3.69
6124,33120005,202020,16.0,62.5,3.91
6125,33120006,202010,16.0,60.900000000000006,3.81
6126,33120006,202020,15.0,57.50000000000001,3.83
6127,33120008,202010,16.0,57.0,3.56
6128,33120008,202020,15.0,58.39999999999999,3.89
6129,33120009,202010,16.0,64.39999999999999,4.02
6130,33120009,202020,15.0,59.39999999999999,3.96
6131,33120010,202010,16.0,67.9,4.24
6132,33120010,202020,15.0,65.2,4.35
6133,33120011,202010,16.0,57.699999999999996,3.61
6134,33120011,202020,15.0,56.7,3.78
6135,33120012,202010,16.0,64.8,4.05
6136,33120013,202010,16.0,68.1,4.26
6137,33120013,202020,15.0,63.900000000000006,4.26
6138,33120015,202010,16.0,59.300000000000004,3.71
6139,33120015,202020,15.0,58.0,3.87
6140,33120016,202010,16.0,63.699999999999996,3.98
6141,33120016,202020,15.0,58.7,3.91
6142,33120017,202010,16.0,66.8,4.18
6143,33120017,202020,15.0,58.400000000000006,3.89
6144,33120018,202010,14.0,57.1,4.08
6145,33120019,202010,16.0,60.39999999999999,3.77
6146,33120019,202020,15.0,54.9,3.66
6147,33120020,202010,16.0,66.10000000000001,4.13
6148,33120020,202020,15.0,63.0,4.2
6149,33120021,202010,16.0,62.7,3.92
6150,33120021,202020,13.0,47.699999999999996,3.67
6151,33120023,202010,16.0,66.4,4.15
6152,33120023,202020,15.0,64.39999999999999,4.29
6153,33120024,202010,17.0,54.49999999999999,3.21
6154,33120025,202010,16.0,65.7,4.11
6155,33120025,202020,15.0,63.900000000000006,4.26
6156,33120028,202010,16.0,70.3,4.39
6157,33120028,202020,15.0,64.20000000000002,4.28
6158,33120029,202010,16.0,48.9,3.06
6159,33120029,202020,84.0,328.90000000000003,3.92
6160,33120030,202010,28.0,112.60000000000001,4.02
6161,33120030,202020,14.0,57.5,4.11
6162,33212006,201210,17.0,69.99999999999999,4.12
6163,33212006,201220,17.0,66.6,3.92
6164,33212006,201310,19.0,61.0,3.21
6165,33212006,201320,19.0,72.1,3.79
6166,33212006,201410,18.0,70.8,3.93
6167,33212006,201420,19.0,69.2,3.64
6168,33212006,201510,18.0,69.0,3.83
6169,33212006,201520,18.0,74.39999999999999,4.13
6170,33212006,201610,17.0,59.1,3.48
6171,33212018,201210,15.0,60.1,4.01
6172,33212018,201220,17.0,68.1,4.01
6173,33212018,201310,19.0,73.4,3.86
6174,33212018,201320,19.0,79.30000000000001,4.17
6175,33212018,201410,18.0,74.0,4.11
6176,33212018,201510,19.0,78.3,4.12
6177,33212018,201520,27.0,113.89999999999999,4.22
6178,33212018,201610,14.0,43.900000000000006,3.14
6179,33212018,201620,8.0,36.8,4.6
6180,33212024,201210,15.0,52.70000000000001,3.51
6181,33212024,201220,17.0,61.8,3.64
6182,33212024,201310,19.0,65.3,3.44
6183,33212024,201320,10.0,34.0,3.4
6184,33212024,201410,9.0,36.6,4.07
6185,33212024,201510,18.0,68.5,3.81
6186,33212024,201520,18.0,70.30000000000001,3.91
6187,33212024,201610,18.0,70.6,3.92
6188,33212024,201620,18.0,64.69999999999999,3.59
6189,33212024,201710,13.0,37.8,2.91
6190,33212024,201720,8.0,0.0,0.0
6191,33212024,201810,8.0,33.6,4.2
6192,33212039,201210,15.0,51.60000000000001,3.44
6193,33212039,201220,17.0,57.2,3.36
6194,33212039,201310,19.0,54.8,2.88
6195,33212039,201320,19.0,63.6,3.35
6196,33212039,201410,18.0,63.699999999999996,3.54
6197,33212039,201420,19.0,60.9,3.21
6198,33212039,201510,9.0,32.5,3.61
6199,33212039,201520,10.0,35.599999999999994,3.56
6200,33212039,201620,15.0,51.4,3.43
6201,33212039,201710,8.0,32.1,4.01
6202,33212039,201720,17.0,51.2,3.01
6203,33212039,201810,8.0,38.4,4.8
6204,33212505,201220,15.0,57.099999999999994,3.81
6205,33212505,201310,17.0,61.0,3.59
6206,33212505,201320,19.0,61.5,3.24
6207,33212505,201410,19.0,65.6,3.45
6208,33212505,201420,18.0,61.0,3.39
6209,33212505,201510,18.0,59.400000000000006,3.3
6210,33212507,201220,15.0,64.9,4.33
6211,33212507,201310,17.0,67.7,3.98
6212,33212507,201320,19.0,73.4,3.86
6213,33212507,201410,19.0,77.9,4.1
6214,33212507,201420,18.0,70.5,3.92
6215,33212507,201510,18.0,72.9,4.05
6216,33212507,201520,18.0,74.60000000000001,4.14
6217,33212507,201610,18.0,70.1,3.89
6218,33212507,201620,16.0,54.0,3.38
6219,33212508,201220,15.0,57.0,3.8
6220,33212508,201310,17.0,62.49999999999999,3.68
6221,33212508,201320,19.0,72.2,3.8
6222,33212508,201410,19.0,71.0,3.74
6223,33212508,201420,18.0,66.30000000000001,3.68
6224,33212508,201520,30.0,112.0,3.73
6225,33212508,201610,18.0,71.6,3.98
6226,33212508,201620,12.0,32.3,2.69
6227,33212508,201710,8.0,35.2,4.4
6228,33212509,201220,15.0,54.6,3.64
6229,33212509,201310,17.0,60.199999999999996,3.54
6230,33212509,201320,19.0,57.3,3.02
6231,33212509,201410,19.0,63.2,3.33
6232,33212509,201420,17.0,55.60000000000001,3.27
6233,33212509,201510,17.0,57.9,3.41
6234,33212511,201220,15.0,43.5,2.9
6235,33212511,201310,17.0,60.4,3.55
6236,33212511,201320,17.0,50.1,2.95
6237,33212511,201410,19.0,33.8,1.78
6238,33212511,201420,11.0,34.8,3.16
6239,33212511,201510,14.0,33.8,2.41
6240,33212514,201220,18.0,60.1,3.34
6241,33212514,201310,17.0,51.400000000000006,3.02
6242,33212514,201320,14.0,43.9,3.14
6243,33212514,201410,13.0,47.8,3.68
6244,33212514,201420,14.0,45.7,3.26
6245,33212514,201510,15.0,47.8,3.19
6246,33212514,201520,19.0,56.5,2.97
6247,33212514,201610,6.0,18.4,3.07
6248,33212514,201620,17.0,64.3,3.78
6249,33212514,201710,18.0,62.0,3.44
6250,33212514,201720,17.0,54.7,3.22
6251,33212514,201810,8.0,28.1,3.51
6252,33212514,201820,15.0,45.199999999999996,3.01
6253,33212514,201910,8.0,30.4,3.8
6254,33212519,201220,15.0,0.0,0.0
6255,33212519,201310,15.0,53.9,3.59
6256,33212519,201320,17.0,57.29999999999998,3.37
6257,33212519,201410,18.0,58.3,3.24
6258,33212519,201420,19.0,66.69999999999999,3.51
6259,33212519,201510,18.0,64.9,3.61
6260,33212519,201520,17.0,34.3,2.02
6261,33212519,201610,18.0,50.9,2.83
6262,33212519,201620,7.0,27.7,3.96
6263,33212519,201710,18.0,59.6,3.31
6264,33212519,201720,20.0,66.3,3.32
6265,33212519,201810,15.0,40.5,2.7
6266,33212519,201820,8.0,36.0,4.5
6267,33213003,201310,15.0,37.8,2.52
6268,33213003,201320,15.0,26.6,1.77
6269,33213004,201310,15.0,33.599999999999994,2.24
6270,33213004,201320,15.0,40.800000000000004,2.72
6271,33213004,201410,4.0,15.4,3.85
6272,33213004,201620,17.0,65.2,3.84
6273,33213004,201710,18.0,19.0,1.06
6274,33213004,201810,14.0,51.699999999999996,3.69
6275,33213004,201820,19.0,59.19999999999999,3.12
6276,33213004,201910,19.0,43.4,2.28
6277,33213004,201920,19.0,66.3,3.49
6278,33213005,201310,15.0,62.900000000000006,4.19
6279,33213007,201310,15.0,56.800000000000004,3.79
6280,33213007,201320,17.0,65.0,3.82
6281,33213007,201410,19.0,72.6,3.82
6282,33213007,201420,19.0,72.2,3.8
6283,33213007,201510,18.0,65.3,3.63
6284,33213007,201520,18.0,63.4,3.52
6285,33213007,201610,18.0,63.59999999999999,3.53
6286,33213007,201620,18.0,62.099999999999994,3.45
6287,33213007,201710,17.0,55.2,3.25
6288,33213010,201310,15.0,51.599999999999994,3.44
6289,33213013,201310,15.0,58.199999999999996,3.88
6290,33213013,201320,16.0,60.599999999999994,3.79
6291,33213013,201410,19.0,71.89999999999999,3.78
6292,33213013,201420,19.0,78.0,4.11
6293,33213013,201510,18.0,67.0,3.72
6294,33213013,201520,17.0,61.00000000000001,3.59
6295,33213013,201610,18.0,71.7,3.98
6296,33213013,201620,21.0,67.0,3.19
6297,33213013,201720,5.0,20.099999999999998,4.02
6298,33213013,201810,8.0,36.0,4.5
6299,33213015,201310,15.0,52.00000000000001,3.47
6300,33213015,201320,17.0,62.4,3.67
6301,33213015,201410,19.0,64.9,3.42
6302,33213015,201420,19.0,71.0,3.74
6303,33213015,201510,18.0,64.5,3.58
6304,33213015,201520,19.0,68.8,3.62
6305,33213015,201610,18.0,65.3,3.63
6306,33213015,201620,17.0,46.1,2.71
6307,33213015,201710,8.0,31.2,3.9
6308,33213015,201720,4.0,14.6,3.65
6309,33213015,201820,8.0,32.8,4.1
6310,33213020,201310,15.0,48.300000000000004,3.22
6311,33213020,201320,13.0,26.0,2.0
6312,33213020,201410,11.0,28.400000000000002,2.58
6313,33213020,201420,12.0,32.5,2.71
6314,33213021,201310,15.0,51.3,3.42
6315,33213021,201320,17.0,58.300000000000004,3.43
6316,33213021,201410,19.0,61.2,3.22
6317,33213021,201420,19.0,63.79999999999999,3.36
6318,33213021,201510,19.0,63.89999999999999,3.36
6319,33213021,201520,18.0,68.69999999999999,3.82
6320,33213021,201610,18.0,65.5,3.64
6321,33213021,201620,18.0,68.6,3.81
6322,33213021,201710,16.0,57.400000000000006,3.59
6323,33213021,201711,3.0,5.4,1.8
6324,33213021,201720,6.0,21.9,3.65
6325,33213021,201810,12.0,34.4,2.87
6326,33213026,201310,15.0,55.300000000000004,3.69
6327,33213026,201320,17.0,60.6,3.56
6328,33213026,201410,19.0,61.4,3.23
6329,33213026,201420,19.0,74.60000000000001,3.93
6330,33213026,201510,18.0,65.0,3.61
6331,33213026,201520,19.0,67.6,3.56
6332,33213026,201610,18.0,67.4,3.74
6333,33213026,201620,17.0,46.6,2.74
6334,33213026,201710,8.0,31.3,3.91
6335,33213026,201720,4.0,15.6,3.9
6336,33213026,201810,8.0,35.2,4.4
6337,33213026,202020,9.0,35.1,3.9
6338,33213030,201310,16.0,14.6,0.91
6339,33213030,201320,14.0,11.5,0.82
6340,33213030,201410,3.0,3.6,1.2
6341,33213501,201320,15.0,53.199999999999996,3.55
6342,33213501,201410,17.0,33.8,1.99
6343,33213504,201320,15.0,54.6,3.64
6344,33213504,201410,17.0,63.39999999999999,3.73
6345,33213504,201420,19.0,62.3,3.28
6346,33213504,201510,19.0,64.5,3.39
6347,33213504,201520,18.0,69.7,3.87
6348,33213504,201610,16.0,60.2,3.76
6349,33213504,201620,19.0,72.5,3.82
6350,33213504,201710,16.0,49.099999999999994,3.07
6351,33213504,201720,15.0,60.599999999999994,4.04
6352,33213504,201810,8.0,35.2,4.4
6353,33213509,201320,15.0,50.2,3.35
6354,33213510,201320,15.0,55.9,3.73
6355,33213510,201410,17.0,33.5,1.97
6356,33213512,201320,15.0,57.0,3.8
6357,33213512,201410,17.0,63.10000000000001,3.71
6358,33213512,201420,19.0,69.9,3.68
6359,33213512,201510,19.0,72.2,3.8
6360,33213512,201610,9.0,33.7,3.74
6361,33213512,201620,17.0,63.6,3.74
6362,33213512,201710,20.0,78.10000000000001,3.9
6363,33213512,201920,11.0,43.89999999999999,3.99
6364,33213514,201320,13.0,21.8,1.68
6365,33213515,201320,15.0,61.49999999999999,4.1
6366,33213515,201410,17.0,74.20000000000002,4.36
6367,33213515,201420,19.0,76.3,4.02
6368,33213515,201510,19.0,77.99999999999999,4.11
6369,33213515,201520,18.0,76.2,4.23
6370,33213515,201610,18.0,76.8,4.27
6371,33213515,201620,18.0,74.29999999999998,4.13
6372,33213515,201710,18.0,74.8,4.16
6373,33213515,201720,14.0,44.0,3.14
6374,33213516,201320,15.0,48.7,3.25
6375,33213516,201410,17.0,48.99999999999999,2.88
6376,33213516,201420,4.0,13.6,3.4
6377,33213521,201320,33.0,130.00000000000003,3.94
6378,33213521,201410,15.0,49.5,3.3
6379,33213521,201510,10.0,40.8,4.08
6380,33213521,201520,7.0,29.0,4.14
6381,33213522,201320,15.0,42.0,2.8
6382,33213522,201410,6.0,21.0,3.5
6383,33213522,201420,42.0,162.7,3.87
6384,33214001,201410,15.0,61.599999999999994,4.11
6385,33214001,201420,17.0,74.2,4.36
6386,33214001,201510,19.0,73.7,3.88
6387,33214001,201610,19.0,72.9,3.84
6388,33214001,201620,18.0,75.4,4.19
6389,33214001,201710,18.0,70.9,3.94
6390,33214006,201410,15.0,59.5,3.97
6391,33214006,201420,17.0,72.1,4.24
6392,33214006,201510,19.0,76.80000000000001,4.04
6393,33214006,201520,19.0,77.7,4.09
6394,33214006,201610,18.0,77.2,4.29
6395,33214006,201620,18.0,74.9,4.16
6396,33214006,201710,21.0,85.30000000000001,4.06
6397,33214006,201720,18.0,78.60000000000001,4.37
6398,33214006,201810,14.0,43.6,3.11
6399,33214010,201410,15.0,61.599999999999994,4.11
6400,33214010,201420,17.0,68.8,4.05
6401,33214010,201510,19.0,75.2,3.96
6402,33214010,201520,19.0,77.3,4.07
6403,33214010,201610,18.0,75.1,4.17
6404,33214010,201620,18.0,74.3,4.13
6405,33214010,201710,21.0,84.6,4.03
6406,33214010,201720,18.0,76.6,4.26
6407,33214010,201810,14.0,45.6,3.26
6408,33214012,201410,15.0,45.7,3.05
6409,33214013,201410,15.0,54.4,3.63
6410,33214013,201420,17.0,58.89999999999999,3.46
6411,33214013,201510,19.0,62.39999999999999,3.28
6412,33214013,201520,18.0,46.7,2.59
6413,33214013,201610,6.0,14.8,2.47
6414,33214013,201620,6.0,19.6,3.27
6415,33214013,201710,18.0,61.0,3.39
6416,33214013,201720,18.0,63.0,3.5
6417,33214013,201810,18.0,64.2,3.57
6418,33214013,201820,21.0,79.5,3.79
6419,33214013,201910,18.0,62.199999999999996,3.46
6420,33214013,201920,9.0,18.200000000000003,2.02
6421,33214013,202010,8.0,36.8,4.6
6422,33214016,201410,15.0,54.199999999999996,3.61
6423,33214016,201420,15.0,53.0,3.53
6424,33214016,201510,19.0,65.3,3.44
6425,33214016,201610,19.0,58.099999999999994,3.06
6426,33214016,201620,15.0,46.5,3.1
6427,33214016,201710,18.0,62.00000000000001,3.44
6428,33214016,201720,16.0,55.2,3.45
6429,33214016,201810,19.0,54.60000000000001,2.87
6430,33214016,201820,20.0,59.7,2.99
6431,33214016,201910,15.0,60.0,4.0
6432,33214016,201920,8.0,35.2,4.4
6433,33214019,201410,15.0,51.3,3.42
6434,33214019,201420,17.0,60.800000000000004,3.58
6435,33214019,201520,17.0,60.1,3.54
6436,33214019,201610,19.0,68.9,3.63
6437,33214019,201620,17.0,67.8,3.99
6438,33214019,201710,17.0,67.2,3.95
6439,33214019,201720,21.0,80.3,3.82
6440,33214019,201810,18.0,64.6,3.59
6441,33214019,201820,12.0,28.6,2.38
6442,33214019,201910,8.0,35.2,4.4
6443,33214025,201410,15.0,47.400000000000006,3.16
6444,33214025,201420,17.0,44.8,2.64
6445,33214025,201510,15.0,33.699999999999996,2.25
6446,33214025,201520,5.0,6.8,1.36
6447,33214028,201410,15.0,49.1,3.27
6448,33214028,201420,15.0,40.8,2.72
