CODIGO,FECHA_SOLICITUD,TIPO
66517515,2020-08-11,aplazamiento
66518522,2020-08-11,reingreso
66618503,2020-08-11,aplazamiento
66619039,2020-08-11,aplazamiento
88215525,2020-08-11,aplazamiento
88216025,2020-08-11,aplazamiento
94319502,2020-08-11,aplazamiento
33216507,2020-08-12,aplazamiento
55514556,2020-08-12,reingreso
66417047,2020-08-12,aplazamiento
66417128,2020-08-12,aplazamiento
66517515,2020-08-12,aplazamiento
66617515,2020-08-12,aplazamiento
77118021,2020-08-12,aplazamiento
77120021,2020-08-12,aplazamiento
77217009,2020-08-12,aplazamiento
77319006,2020-08-12,aplazamiento
88120010,2020-08-12,aplazamiento
88214529,2020-08-12,aplazamiento
55516033,2020-08-13,aplazamiento
55517036,2020-08-13,aplazamiento
66119026,2020-08-13,aplazamiento
66119513,2020-08-13,aplazamiento
66120001,2020-08-13,aplazamiento
66416131,2020-08-13,aplazamiento
66416537,2020-08-13,aplazamiento
66418053,2020-08-13,aplazamiento
66418065,2020-08-13,aplazamiento
66418100,2020-08-13,aplazamiento
66119044,2020-08-14,aplazamiento
66416614,2020-08-14,aplazamiento
66417529,2020-08-14,aplazamiento
66417575,2020-08-14,aplazamiento
66420045,2020-08-14,aplazamiento
66616024,2020-08-14,aplazamiento
88220014,2020-08-15,aplazamiento
77416512,2020-08-17,aplazamiento
11418004,2020-08-18,aplazamiento
33316523,2020-08-18,aplazamiento
66317503,2020-08-18,aplazamiento
66519512,2020-08-18,aplazamiento
88216020,2020-08-18,aplazamiento
33215011,2020-08-19,aplazamiento
77116002,2020-08-19,aplazamiento
55716030,2020-08-20,aplazamiento
66418036,2020-08-20,aplazamiento
55216016,2020-08-21,aplazamiento
55315011,2020-08-21,aplazamiento
55620009,2020-08-21,aplazamiento
55820004,2020-08-21,aplazamiento
66413053,2020-08-21,aplazamiento
66518020,2020-08-21,aplazamiento
99218516,2020-08-21,reingreso
66120508,2020-08-24,aplazamiento
66416111,2020-08-24,aplazamiento
88115541,2020-08-24,aplazamiento
88220021,2020-08-24,aplazamiento
11720024,2020-08-25,aplazamiento
66118013,2020-08-25,aplazamiento
88219001,2020-08-25,aplazamiento
33120012,2020-08-26,aplazamiento
77420008,2020-08-26,aplazamiento
66115021,2020-08-29,aplazamiento
33318028,2020-08-30,aplazamiento
33313523,2020-08-31,aplazamiento
11316510,2020-09-01,aplazamiento
11420009,2020-09-01,aplazamiento
11718526,2020-09-01,aplazamiento
11815512,2020-09-01,aplazamiento
66420122,2020-09-01,aplazamiento
77115517,2020-09-02,aplazamiento
55220008,2020-09-04,aplazamiento
55516045,2020-09-04,aplazamiento
66420077,2020-09-05,aplazamiento
66220017,2020-09-07,aplazamiento
66216501,2020-09-08,aplazamiento
98720515,2020-09-08,aplazamiento
33119515,2020-09-09,aplazamiento
66119007,2020-09-10,aplazamiento
66317011,2020-09-10,aplazamiento
77417003,2020-09-11,aplazamiento
88120010,2020-09-11,aplazamiento
66216007,2020-09-14,aplazamiento
66118510,2020-09-15,aplazamiento
66617515,2020-09-15,aplazamiento
33120507,2020-09-16,aplazamiento
33217041,2020-09-16,aplazamiento
66113036,2020-09-16,aplazamiento
77412526,2020-09-22,aplazamiento
77218012,2020-09-23,aplazamiento
66420135,2020-09-29,aplazamiento
66517503,2020-09-29,aplazamiento
66414056,2020-10-01,reingreso
55315527,2020-10-02,aplazamiento
77419505,2020-10-02,aplazamiento
66413520,2020-10-05,reingreso
88115019,2020-10-05,aplazamiento
88116004,2020-10-05,aplazamiento
66415099,2020-10-06,reingreso
77416039,2020-10-06,aplazamiento
66416614,2020-10-14,reingreso
55313056,2020-10-16,aplazamiento
77418023,2020-10-19,aplazamiento
33219511,2020-10-21,aplazamiento
66410524,2020-10-22,reingreso
66419013,2020-10-23,reingreso
66514014,2020-10-23,reingreso
77419517,2020-10-23,aplazamiento
33314501,2020-10-24,reingreso
66416619,2020-10-26,reingreso
88119501,2020-10-26,reingreso
11720020,2020-10-27,aplazamiento
11815505,2020-10-27,aplazamiento
66418065,2020-10-27,reingreso
66520029,2020-10-27,reingreso
33220029,2020-10-28,aplazamiento
66115506,2020-10-29,reingreso
66417008,2020-10-29,aplazamiento
66616035,2020-10-29,reingreso
66617535,2020-10-29,reingreso
66617562,2020-10-30,reingreso
66617542,2020-11-01,reingreso
66617544,2020-11-02,reingreso
66617554,2020-11-02,reingreso
66617558,2020-11-02,reingreso
33316523,2020-11-03,reingreso
66118044,2020-11-03,reingreso
66619053,2020-11-03,reingreso
66418014,2020-11-04,reingreso
66418030,2020-11-04,reingreso
66418059,2020-11-04,reingreso
77120013,2020-11-04,reingreso
11818002,2020-11-05,reingreso
33318503,2020-11-05,reingreso
33318017,2020-11-06,reingreso
55418520,2020-11-06,reingreso
66114031,2020-11-06,reingreso
66116010,2020-11-06,reingreso
66118013,2020-11-08,reingreso
66617037,2020-11-08,reingreso
88112513,2020-11-08,aplazamiento
88116008,2020-11-08,reingreso
11817512,2020-11-09,reingreso
66115019,2020-11-09,reingreso
66116511,2020-11-09,reingreso
66116517,2020-11-09,reingreso
66117505,2020-11-09,reingreso
66119530,2020-11-09,reingreso
66416040,2020-11-09,reingreso
66416094,2020-11-09,reingreso
66417047,2020-11-09,reingreso
66418048,2020-11-09,reingreso
66419549,2020-11-09,reingreso
66519018,2020-11-09,reingreso
66619008,2020-11-09,reingreso
66619026,2020-11-09,reingreso
66619039,2020-11-09,reingreso
88217006,2020-11-09,reingreso
33312548,2020-11-10,aplazamiento
66415531,2020-11-10,reingreso
66416104,2020-11-10,reingreso
66418053,2020-11-10,reingreso
66517503,2020-11-10,reingreso
66617537,2020-11-10,reingreso
66617556,2020-11-10,reingreso
33104066,2020-11-11,reingreso
33117029,2020-11-11,reingreso
33119022,2020-11-11,reingreso
33216505,2020-11-11,reingreso
66117509,2020-11-11,aplazamiento
66119044,2020-11-11,reingreso
66416111,2020-11-11,reingreso
66418036,2020-11-11,reingreso
11718018,2020-11-12,reingreso
11719020,2020-11-12,reingreso
33220035,2020-11-12,reingreso
66310022,2020-11-12,reingreso
66317508,2020-11-12,reingreso
66417128,2020-11-12,reingreso
66616024,2020-11-12,reingreso
66616061,2020-11-12,reingreso
55315017,2020-11-13,aplazamiento
66317011,2020-11-13,reingreso
66416105,2020-11-13,reingreso
66120017,2020-11-14,reingreso
11817504,2020-11-17,reingreso
33217508,2020-11-17,reingreso
33218508,2020-11-17,reingreso
33218516,2020-11-17,reingreso
33219009,2020-11-17,reingreso
33220003,2020-11-17,reingreso
66416045,2020-11-17,reingreso
66418100,2020-11-17,reingreso
66420045,2020-11-17,reingreso
77420012,2020-11-17,reingreso
66116010,2020-11-18,reingreso
66118049,2020-11-18,aplazamiento
66417128,2020-11-18,reingreso
66420135,2020-11-18,reingreso
77212006,2020-11-18,reingreso
77217018,2020-11-18,reingreso
77219511,2020-11-18,reingreso
77220002,2020-11-18,reingreso
77319004,2020-11-18,reingreso
77319503,2020-11-18,reingreso
33313004,2020-11-19,reingreso
55715531,2020-11-19,reingreso
66417529,2020-11-19,reingreso
66417575,2020-11-19,reingreso
66519018,2020-11-19,reingreso
66615537,2020-11-19,reingreso
33314541,2020-11-20,reingreso
77417505,2020-11-20,reingreso
66512521,2020-11-22,reingreso
33318019,2020-11-23,reingreso
55118005,2020-11-23,reingreso
66116019,2020-11-23,reingreso
66117033,2020-11-23,reingreso
66316010,2020-11-23,reingreso
66317025,2020-11-23,reingreso
66417126,2020-11-23,reingreso
66420018,2020-11-23,reingreso
66420122,2020-11-23,reingreso
66513018,2020-11-23,reingreso
66515523,2020-11-23,reingreso
11815512,2020-11-24,reingreso
33219011,2020-11-24,reingreso
66416131,2020-11-24,reingreso
66616045,2020-11-24,reingreso
66619507,2020-11-24,reingreso
77416055,2020-11-24,reingreso
33217025,2020-11-25,reingreso
66417547,2020-11-25,reingreso
77120021,2020-11-25,reingreso
77218013,2020-11-25,reingreso
77218014,2020-11-25,reingreso
33314011,2020-11-26,reingreso
55417517,2020-11-26,reingreso
66114029,2020-11-26,reingreso
66313014,2020-11-26,reingreso
77416055,2020-11-26,reingreso
77417011,2020-11-26,reingreso
33216018,2020-11-27,reingreso
55219012,2020-11-27,aplazamiento
55316029,2020-11-27,reingreso
55316506,2020-11-27,reingreso
55317004,2020-11-27,reingreso
55318001,2020-11-27,reingreso
55514552,2020-11-27,reingreso
55614517,2020-11-27,reingreso
55617503,2020-11-27,reingreso
66415531,2020-11-27,reingreso
66512521,2020-11-27,reingreso
66615029,2020-11-27,reingreso
66116020,2020-11-28,reingreso
66316017,2020-11-28,reingreso
66520014,2020-11-28,reingreso
66520015,2020-11-28,reingreso
77416041,2020-11-28,reingreso
33117035,2020-11-30,reingreso
66219504,2020-11-30,reingreso
66317004,2020-11-30,reingreso
66416081,2020-11-30,reingreso
66617029,2020-11-30,reingreso
66617518,2020-11-30,reingreso
66618049,2020-11-30,reingreso
11716506,2020-12-01,reingreso
11718507,2020-12-01,reingreso
33219509,2020-12-01,reingreso
33316042,2020-12-01,reingreso
55718515,2020-12-01,aplazamiento
66218501,2020-12-01,reingreso
66516005,2020-12-01,reingreso
98418501,2020-12-01,reingreso
55714568,2020-12-02,reingreso
66418100,2020-12-02,reingreso
77117001,2020-12-02,reingreso
77219004,2020-12-02,reingreso
11816001,2020-12-03,reingreso
66118049,2020-12-03,reingreso
55517002,2020-12-04,reingreso
55616003,2020-12-04,reingreso
55714546,2020-12-04,reingreso
66417118,2020-12-04,reingreso
66518020,2020-12-04,reingreso
88112513,2020-12-04,reingreso
88116004,2020-12-04,reingreso
88116008,2020-12-04,reingreso
88116517,2020-12-04,reingreso
88117015,2020-12-04,reingreso
88117507,2020-12-04,reingreso
88119510,2020-12-04,reingreso
88216020,2020-12-04,reingreso
88318012,2020-12-04,reingreso
88319001,2020-12-04,reingreso
33219036,2020-12-05,aplazamiento
77415046,2020-12-06,reingreso
33110537,2020-12-07,reingreso
66119513,2020-12-07,reingreso
11316504,2020-12-09,reingreso
11716513,2020-12-09,reingreso
11718011,2020-12-09,aplazamiento
11719001,2020-12-09,reingreso
11719008,2020-12-09,reingreso
11815501,2020-12-09,reingreso
33118512,2020-12-09,reingreso
33216507,2020-12-09,reingreso
33219012,2020-12-09,reingreso
55714060,2020-12-09,reingreso
55715028,2020-12-09,reingreso
66217028,2020-12-09,reingreso
66314501,2020-12-09,reingreso
77114004,2020-12-09,reingreso
77116016,2020-12-09,reingreso
77117008,2020-12-09,reingreso
77117030,2020-12-09,reingreso
77118013,2020-12-09,reingreso
77120011,2020-12-09,reingreso
77216019,2020-12-09,reingreso
77217516,2020-12-09,reingreso
77218510,2020-12-09,reingreso
77220018,2020-12-09,reingreso
77317508,2020-12-09,reingreso
77319009,2020-12-09,reingreso
77319012,2020-12-09,reingreso
95518502,2020-12-09,aplazamiento
33317008,2020-12-10,reingreso
66214003,2020-12-10,reingreso
66216507,2020-12-10,reingreso
88214529,2020-12-10,reingreso
33217041,2020-12-11,reingreso
33220029,2020-12-11,reingreso
33314519,2020-12-11,reingreso
33318028,2020-12-11,aplazamiento
55316510,2020-12-11,reingreso
55514513,2020-12-11,reingreso
55516033,2020-12-11,reingreso
55517503,2020-12-11,reingreso
55620003,2020-12-11,reingreso
66317503,2020-12-11,reingreso
77414026,2020-12-11,reingreso
66420077,2020-12-12,reingreso
66116516,2020-12-14,reingreso
66416537,2020-12-14,reingreso
33317015,2020-12-15,reingreso
55719012,2020-12-15,reingreso
77115004,2020-12-15,reingreso
77116026,2020-12-15,aplazamiento
77117517,2020-12-15,aplazamiento
77319006,2020-12-15,reingreso
33117503,2020-12-16,reingreso
33219028,2020-12-16,reingreso
88317514,2020-12-17,reingreso
11317505,2020-12-18,reingreso
11715506,2020-12-18,aplazamiento
55312006,2020-12-18,reingreso
55318504,2020-12-18,reingreso
55514507,2020-12-18,reingreso
55520504,2020-12-18,aplazamiento
33118005,2020-12-21,reingreso
33218002,2020-12-21,reingreso
33219004,2020-12-21,aplazamiento
66116038,2021-01-01,reingreso
66118003,2021-01-01,reingreso
66118510,2021-01-01,reingreso
66118518,2021-01-01,reingreso
66119509,2021-01-01,reingreso
66417579,2021-01-01,reingreso
66617064,2021-01-01,reingreso
88216025,2021-01-04,reingreso
88219004,2021-01-04,reingreso
33114526,2021-01-05,reingreso
66418075,2021-01-05,reingreso
77416512,2021-01-05,reingreso
33314519,2021-01-06,reingreso
33119012,2021-01-08,aplazamiento
66118033,2021-01-11,reingreso
66120001,2021-01-11,reingreso
66419580,2021-01-11,aplazamiento
88113029,2021-01-11,reingreso
88116034,2021-01-11,reingreso
33210509,2021-01-12,reingreso
33313523,2021-01-12,reingreso
33314527,2021-01-12,reingreso
66117515,2021-01-12,reingreso
66316008,2021-01-12,reingreso
66317012,2021-01-12,reingreso
66417008,2021-01-12,reingreso
66417597,2021-01-12,reingreso
66418062,2021-01-12,reingreso
66513016,2021-01-12,reingreso
66517502,2021-01-12,reingreso
66518016,2021-01-12,reingreso
66519520,2021-01-12,aplazamiento
66617035,2021-01-12,aplazamiento
66617512,2021-01-12,reingreso
66617515,2021-01-12,reingreso
66617561,2021-01-12,reingreso
66617568,2021-01-12,reingreso
66620021,2021-01-12,reingreso
77116002,2021-01-12,reingreso
77116049,2021-01-12,reingreso
77117003,2021-01-12,reingreso
77117021,2021-01-12,reingreso
77117027,2021-01-12,reingreso
77119017,2021-01-12,reingreso
77119025,2021-01-12,reingreso
77216004,2021-01-12,reingreso
77218012,2021-01-12,reingreso
77418516,2021-01-12,reingreso
55718003,2021-01-13,reingreso
66417079,2021-01-13,aplazamiento
66619012,2021-01-13,reingreso
88113029,2021-01-13,reingreso
88115019,2021-01-13,reingreso
88116034,2021-01-13,reingreso
88117016,2021-01-13,reingreso
88118013,2021-01-13,reingreso
88119024,2021-01-13,reingreso
88119034,2021-01-13,reingreso
88120006,2021-01-13,reingreso
88318008,2021-01-13,reingreso
33217044,2021-01-14,reingreso
33217506,2021-01-14,reingreso
33220016,2021-01-14,aplazamiento
55712611,2021-01-14,reingreso
66217503,2021-01-14,aplazamiento
66316013,2021-01-14,reingreso
66411097,2021-01-14,aplazamiento
66518522,2021-01-14,reingreso
33216005,2021-01-15,reingreso
55119521,2021-01-15,aplazamiento
55216016,2021-01-15,reingreso
55219002,2021-01-15,aplazamiento
55220008,2021-01-15,reingreso
55316036,2021-01-15,reingreso
55420007,2021-01-15,aplazamiento
55512083,2021-01-15,reingreso
55514077,2021-01-15,reingreso
55517036,2021-01-15,reingreso
55618012,2021-01-15,reingreso
66214013,2021-01-15,reingreso
11817001,2021-01-18,reingreso
33107566,2021-01-18,reingreso
33218010,2021-01-18,reingreso
55716030,2021-01-18,reingreso
55719013,2021-01-18,reingreso
66113036,2021-01-18,reingreso
66118034,2021-01-18,reingreso
66120048,2021-01-18,reingreso
66216501,2021-01-18,aplazamiento
66415616,2021-01-18,aplazamiento
66416045,2021-01-18,aplazamiento
66416101,2021-01-18,aplazamiento
66417523,2021-01-18,reingreso
66519530,2021-01-18,reingreso
77416009,2021-01-18,reingreso
97620503,2021-01-18,aplazamiento
11318504,2021-01-19,reingreso
11320013,2021-01-19,reingreso
11716030,2021-01-19,reingreso
11717514,2021-01-19,reingreso
11718526,2021-01-19,reingreso
11719038,2021-01-19,reingreso
11817011,2021-01-19,reingreso
33211521,2021-01-19,reingreso
33320007,2021-01-19,reingreso
66414063,2021-01-19,aplazamiento
66418014,2021-01-19,aplazamiento
66620029,2021-01-19,aplazamiento
88120006,2021-01-19,reingreso
88215525,2021-01-19,reingreso
88218026,2021-01-19,reingreso
88317514,2021-01-19,reingreso
94319502,2021-01-19,reingreso
66411505,2021-01-20,aplazamiento
66618032,2021-01-20,reingreso
66620052,2021-01-20,reingreso
77115018,2021-01-20,reingreso
77115027,2021-01-20,reingreso
77115036,2021-01-20,reingreso
77120009,2021-01-20,reingreso
77120024,2021-01-20,aplazamiento
77217023,2021-01-20,reingreso
77218506,2021-01-20,aplazamiento
77219015,2021-01-20,aplazamiento
77219518,2021-01-20,aplazamiento
77317505,2021-01-20,reingreso
77414526,2021-01-20,aplazamiento
91319504,2021-01-20,reingreso
11813001,2021-01-21,reingreso
11814502,2021-01-21,reingreso
11817004,2021-01-21,reingreso
11817019,2021-01-21,reingreso
33219038,2021-01-21,reingreso
55417501,2021-01-21,reingreso
55718508,2021-01-21,aplazamiento
66118522,2021-01-21,reingreso
66519526,2021-01-21,reingreso
66620028,2021-01-21,reingreso
88219002,2021-01-21,aplazamiento
33317007,2021-01-22,reingreso
55118018,2021-01-22,reingreso
55216527,2021-01-22,reingreso
55618005,2021-01-22,reingreso
66220007,2021-01-22,reingreso
66220017,2021-01-22,reingreso
66417147,2021-01-22,aplazamiento
66220004,2021-01-23,aplazamiento
66217036,2021-01-25,reingreso
66416537,2021-01-25,reingreso
66419591,2021-01-25,reingreso
77417003,2021-01-25,reingreso
88115541,2021-01-25,reingreso
88116522,2021-01-25,reingreso
88120042,2021-01-25,aplazamiento
11320011,2021-01-26,reingreso
11420009,2021-01-26,reingreso
11718019,2021-01-26,reingreso
11720020,2021-01-26,reingreso
11816508,2021-01-26,aplazamiento
33217020,2021-01-26,aplazamiento
33312548,2021-01-26,reingreso
33316509,2021-01-26,reingreso
55717503,2021-01-26,aplazamiento
66417156,2021-01-26,aplazamiento
66418559,2021-01-26,aplazamiento
66420094,2021-01-26,aplazamiento
66420595,2021-01-26,aplazamiento
77418016,2021-01-26,reingreso
77419517,2021-01-26,reingreso
77420018,2021-01-26,aplazamiento
66118531,2021-01-27,reingreso
66120501,2021-01-27,aplazamiento
66420630,2021-01-27,aplazamiento
66519512,2021-01-27,reingreso
77114016,2021-01-27,reingreso
77115033,2021-01-27,reingreso
77117517,2021-01-27,reingreso
77120003,2021-01-27,aplazamiento
77120018,2021-01-27,reingreso
77214014,2021-01-27,reingreso
77319504,2021-01-27,aplazamiento
77413517,2021-01-27,reingreso
33316066,2021-01-28,reingreso
55718515,2021-01-28,reingreso
66320009,2021-01-28,reingreso
66416040,2021-01-28,aplazamiento
66619071,2021-01-28,reingreso
77419512,2021-01-28,reingreso
11818510,2021-01-29,reingreso
55216003,2021-01-29,aplazamiento
55313056,2021-01-29,reingreso
55513506,2021-01-29,reingreso
55516031,2021-01-29,reingreso
55518517,2021-01-29,reingreso
55520015,2021-01-29,aplazamiento
55615001,2021-01-29,reingreso
55615506,2021-01-29,reingreso
55715030,2021-01-29,reingreso
66119043,2021-01-29,reingreso
66519507,2021-01-29,reingreso
66520022,2021-01-29,reingreso
66417070,2021-01-31,aplazamiento
11818014,2021-02-01,aplazamiento
11820502,2021-02-01,aplazamiento
33314522,2021-02-01,reingreso
33318018,2021-02-01,aplazamiento
55620009,2021-02-01,reingreso
55712504,2021-02-01,reingreso
66615035,2021-02-01,reingreso
77418503,2021-02-01,aplazamiento
11320001,2021-02-02,aplazamiento
11418006,2021-02-02,reingreso
33318514,2021-02-02,reingreso
88119525,2021-02-02,reingreso
33110512,2021-02-03,aplazamiento
33115027,2021-02-03,reingreso
33117011,2021-02-03,aplazamiento
33120024,2021-02-03,reingreso
33216019,2021-02-03,aplazamiento
33218509,2021-02-03,reingreso
33219013,2021-02-03,aplazamiento
33219032,2021-02-03,reingreso
33220014,2021-02-03,aplazamiento
33220035,2021-02-03,aplazamiento
66318010,2021-02-03,aplazamiento
66417047,2021-02-03,aplazamiento
66417128,2021-02-03,aplazamiento
77112503,2021-02-03,reingreso
77115032,2021-02-03,reingreso
77117518,2021-02-03,reingreso
77118021,2021-02-03,reingreso
77118505,2021-02-03,aplazamiento
77119509,2021-02-03,aplazamiento
77119517,2021-02-03,aplazamiento
77317006,2021-02-03,aplazamiento
77317008,2021-02-03,aplazamiento
11719502,2021-02-04,aplazamiento
33320020,2021-02-04,aplazamiento
66417145,2021-02-04,reingreso
66520022,2021-02-04,reingreso
66520026,2021-02-04,aplazamiento
90118510,2021-02-04,reingreso
99318504,2021-02-04,reingreso
33318045,2021-02-05,aplazamiento
33320011,2021-02-05,aplazamiento
55518505,2021-02-05,aplazamiento
55611034,2021-02-05,reingreso
55719013,2021-02-05,aplazamiento
55820004,2021-02-05,aplazamiento
66516519,2021-02-05,reingreso
66420138,2021-02-06,aplazamiento
77420018,2021-02-07,reingreso
66317002,2021-02-08,aplazamiento
66419572,2021-02-08,aplazamiento
77414506,2021-02-08,aplazamiento
77418027,2021-02-08,reingreso
66121007,2021-02-09,aplazamiento
66520516,2021-02-09,aplazamiento
