PERIODO,COD_MAT,COD_DOCENTE
202020,33101,5505
202020,33103,3180
202020,33104,3109
202020,33108,1572
202020,33109,309
202020,33110,3374
202020,33111,3109
202020,33112,3176
202020,33114,3355
202020,33116,5107
202020,33117,5505
202020,33118,5107
202020,33119,1572
202020,33122,5609
202020,33123,3467
202020,33124,3467
202020,33126,4828
202020,33128,3260
202020,33129,4828
202020,33130,5609
202020,33131,799
202020,33133,4178
202020,33134,5609
202020,33135,3819
202020,33136,3467
202020,33139,3176
202020,33140,3109
202020,33141,4686
202020,33142,799
202020,33142,3260
202020,33143,3109
202020,33144,5505
202020,33145,4178
202020,33146,3176
202020,33146,799
202020,33147,5619
202020,33148,2942
202020,33149,4686
202020,33149,360
202020,33149,3260
202020,33150,5107
202020,33151,547
202020,33152,3260
202020,33152,360
202020,33157,5505
202020,33158,4686
202020,33159,360
202020,33160,309
202020,33160,3260
202020,33162,2942
202020,33201,3450
202020,33203,4824
202020,33204,5237
202020,33209,5226
202020,33210,2972
202020,33211,1686
202020,33212,1489
202020,33214,5349
202020,33216,4291
202020,33218,1489
202020,33219,5349
202020,33223,1686
202020,33224,4919
202020,33226,5226
202020,33227,1686
202020,33228,1686
202020,33229,5226
202020,33230,2972
202020,33231,2972
202020,33232,5237
202020,33234,1489
202020,33235,1489
202020,33236,3450
202020,33236,5226
202020,33236,4824
202020,33237,5349
202020,33238,2324
202020,33241,3450
202020,33242,2972
202020,33244,5507
202020,33245,2972
202020,33247,59
202020,33248,3450
202020,33250,5507
202020,33251,3510
202020,33252,5237
202020,33253,5237
202020,33254,4824
202020,33255,3450
202020,33256,4356
202020,33258,4824
202020,33259,1489
202020,55114,2466
202020,55127,4221
202020,55127,3681
202020,55134,5475
202020,55135,5344
202020,55140,54
202020,55141,2981
202020,55143,5344
202020,55144,3521
202020,55145,857
202020,55147,3827
202020,55150,3801
202020,55151,857
202020,55152,7
202020,55153,2531
202020,55153,15
202020,55154,3827
202020,55159,857
202020,55160,17
202020,55161,2981
202020,55203,1930
202020,55210,4182
202020,55214,2815
202020,55215,2927
202020,55215,4039
202020,55215,3776
202020,55218,1351
202020,55221,601
202020,55227,1015
202020,55229,804
202020,55232,1092
202020,55233,4018
202020,55234,1015
202020,55236,3641
202020,55238,213
202020,55239,1351
202020,55242,213
202020,55245,213
202020,55250,2342
202020,55251,1015
202020,55258,1351
202020,55259,1092
202020,55301,3769
202020,55302,4676
202020,55302,4640
202020,55302,4513
202020,55302,5111
202020,55302,3769
202020,55308,4676
202020,55308,1411
202020,55309,4722
202020,55310,418
202020,55310,4640
202020,55310,1411
202020,55311,3769
202020,55311,4676
202020,55312,1411
202020,55312,4676
202020,55319,4640
202020,55319,4513
202020,55319,1930
202020,55319,5111
202020,55323,3769
202020,55323,1411
202020,55324,4656
202020,55325,1716
202020,55329,3019
202020,55330,5109
202020,55332,3824
202020,55333,4676
202020,55336,2265
202020,55337,2265
202020,55338,4544
202020,55339,5300
202020,55340,2085
202020,55341,3260
202020,55343,2085
202020,55344,4371
202020,55345,213
202020,55346,2468
202020,55347,2085
202020,55347,2265
202020,55347,4988
202020,55350,2085
202020,55352,2550
202020,55357,4290
202020,55358,5300
202020,55360,2550
202020,55409,4722
202020,55424,3019
202020,55429,3019
202020,55438,4722
202020,55503,4221
202020,55512,4324
202020,55514,5000
202020,55520,4394
202020,55523,3917
202020,55527,539
202020,55530,4400
202020,55532,2891
202020,55537,3374
202020,55538,5000
202020,55540,3801
202020,55542,7
202020,55544,3681
202020,55546,7
202020,55547,2531
202020,55548,4394
202020,55548,4964
202020,55549,4945
202020,55551,5475
202020,55552,3801
202020,55553,1518
202020,55554,3917
202020,55560,4394
202020,55561,3681
202020,55620,1716
202020,55621,4187
202020,55627,4705
202020,55628,3729
202020,55629,1716
202020,55630,4187
202020,55632,4498
202020,55633,4656
202020,55635,4239
202020,55636,3729
202020,55637,3447
202020,55638,1399
202020,55640,4544
202020,55641,4239
202020,55642,3447
202020,55643,4187
202020,55644,5345
202020,55646,1399
202020,55647,4187
202020,55648,4239
202020,55649,3729
202020,55650,1399
202020,55651,4705
202020,55654,5345
202020,55655,4705
202020,55655,4290
202020,55656,4705
202020,55657,4794
202020,55658,1399
202020,55659,4794
202020,55662,4187
202020,55663,4794
202020,55664,4187
202020,55669,1399
202020,55670,54
202020,55671,4794
202020,55733,4722
202020,55734,4221
202020,55759,4400
202020,66103,2219
202020,66110,5272
202020,66110,397
202020,66112,4846
202020,66112,380
202020,66114,5338
202020,66124,5089
202020,66124,4581
202020,66124,3826
202020,66124,5272
202020,66125,5272
202020,66127,2915
202020,66127,5089
202020,66127,2104
202020,66127,5524
202020,66128,2392
202020,66131,1244
202020,66131,5339
202020,66132,2863
202020,66133,4581
202020,66134,3143
202020,66135,2982
202020,66136,2982
202020,66137,4843
202020,66138,2982
202020,66139,2982
202020,66141,2104
202020,66142,5524
202020,66143,5524
202020,66144,4581
202020,66144,2982
202020,66144,5089
202020,66144,2104
202020,66144,1732
202020,66146,2104
202020,66146,4581
202020,66146,397
202020,66146,1244
202020,66147,4581
202020,66147,2104
202020,66147,5089
202020,66147,1732
202020,66149,5272
202020,66149,5089
202020,66151,2982
202020,66151,5089
202020,66152,1732
202020,66153,5272
202020,66154,950
202020,66154,3826
202020,66154,2392
202020,66155,5649
202020,66155,4697
202020,66155,5169
202020,66155,5089
202020,66156,5089
202020,66158,5524
202020,66158,3143
202020,66159,5524
202020,66161,1053
202020,66201,3837
202020,66217,2442
202020,66219,2442
202020,66224,4509
202020,66225,3937
202020,66230,2442
202020,66241,2243
202020,66243,3837
202020,66244,3937
202020,66245,2243
202020,66248,3937
202020,66249,2243
202020,66250,3837
202020,66250,3268
202020,66250,3378
202020,66250,3937
202020,66251,3472
202020,66254,3837
202020,66255,3937
202020,66256,481
202020,66256,2243
202020,66257,2442
202020,66264,2442
202020,66265,5056
202020,66266,3472
202020,66267,2243
202020,66303,1124
202020,66308,1124
202020,66310,1630
202020,66311,3121
202020,66312,4846
202020,66312,4424
202020,66318,441
202020,66318,5000
202020,66321,953
202020,66323,5135
202020,66324,4792
202020,66325,1460
202020,66327,953
202020,66329,1124
202020,66330,1460
202020,66334,3121
202020,66335,3121
202020,66336,1124
202020,66337,953
202020,66342,5135
202020,66343,5135
202020,66348,1124
202020,66349,3587
202020,66349,5135
202020,66350,5135
202020,66351,1699
202020,66352,3587
202020,66355,1124
202020,66356,2832
202020,66358,3587
202020,66359,952
202020,66360,3587
202020,66361,3587
202020,66362,953
202020,66363,1699
202020,66364,1460
202020,66365,2102
202020,66366,1124
202020,66366,4095
202020,66367,2102
202020,66368,1124
202020,66401,418
202020,66403,1737
202020,66404,2925
202020,66404,4809
202020,66409,4544
202020,66409,4656
202020,66410,4846
202020,66410,3040
202020,66410,5626
202020,66410,380
202020,66410,1008
202020,66410,1166
202020,66410,5615
202020,66411,4619
202020,66411,4502
202020,66411,5504
202020,66411,2264
202020,66413,987
202020,66413,4619
202020,66423,4846
202020,66423,1707
202020,66425,1940
202020,66428,2577
202020,66429,3122
202020,66431,3639
202020,66431,4173
202020,66431,398
202020,66432,216
202020,66432,1434
202020,66433,5633
202020,66433,4247
202020,66434,4843
202020,66435,4650
202020,66436,613
202020,66436,2577
202020,66437,3180
202020,66437,4828
202020,66439,5480
202020,66439,4291
202020,66440,1135
202020,66441,352
202020,66441,5383
202020,66441,372
202020,66441,4529
202020,66441,5159
202020,66441,3010
202020,66441,2113
202020,66441,1135
202020,66442,5339
202020,66442,2504
202020,66443,2594
202020,66443,5124
202020,66443,2924
202020,66443,1445
202020,66443,3617
202020,66443,2257
202020,66443,398
202020,66443,3010
202020,66443,3811
202020,66446,5480
202020,66446,4291
202020,66447,5276
202020,66447,3799
202020,66447,3968
202020,66447,3849
202020,66447,3382
202020,66447,3461
202020,66447,4422
202020,66447,4547
202020,66447,5409
202020,66450,5339
202020,66450,3011
202020,66450,3018
202020,66451,4792
202020,66451,4959
202020,66453,4316
202020,66453,651
202020,66453,1264
202020,66453,4257
202020,66453,397
202020,66453,814
202020,66453,1355
202020,66453,4256
202020,66453,3472
202020,66453,3811
202020,66453,969
202020,66454,5289
202020,66456,2492
202020,66456,757
202020,66456,1099
202020,66456,1939
202020,66457,1737
202020,66457,5633
202020,66457,1738
202020,66457,4684
202020,66457,4247
202020,66458,5363
202020,66459,1031
202020,66460,584
202020,66461,3714
202020,66461,5653
202020,66461,5386
202020,66461,4831
202020,66462,5122
202020,66462,4831
202020,66463,2577
202020,66463,5582
202020,66465,2837
202020,66465,1113
202020,66465,1037
202020,66465,5028
202020,66465,1031
202020,66465,3230
202020,66465,5618
202020,66465,5616
202020,66465,5634
202020,66465,886
202020,66465,4875
202020,66465,1844
202020,66465,2838
202020,66465,3229
202020,66466,3040
202020,66467,3040
202020,66501,5504
202020,66501,4502
202020,66503,216
202020,66504,2925
202020,66504,4324
202020,66504,4809
202020,66506,3955
202020,66506,52
202020,66506,2029
202020,66508,1940
202020,66509,4544
202020,66509,4811
202020,66510,1762
202020,66510,4987
202020,66511,4959
202020,66512,4324
202020,66514,4424
202020,66516,1707
202020,66518,377
202020,66519,4173
202020,66519,5573
202020,66521,4843
202020,66525,3362
202020,66526,3053
202020,66527,3062
202020,66528,4173
202020,66528,5573
202020,66529,3122
202020,66531,4777
202020,66532,4777
202020,66533,1741
202020,66534,3062
202020,66536,3362
202020,66537,3606
202020,66543,3606
202020,66544,1434
202020,66545,1762
202020,66546,2891
202020,66547,3122
202020,66547,1762
202020,66548,5363
202020,66549,2134
202020,66550,2243
202020,66551,5573
202020,66551,3053
202020,66551,4650
202020,66552,3606
202020,66552,3062
202020,66553,4777
202020,66554,3053
202020,66554,1762
202020,66555,3349
202020,66555,3062
202020,66555,3362
202020,66556,2891
202020,66558,3362
202020,66558,5022
202020,66558,3349
202020,66558,4512
202020,66559,3122
202020,66560,3738
202020,66560,4700
202020,66560,5550
202020,66560,2134
202020,66560,3362
202020,66560,3651
202020,66560,5650
202020,66561,1940
202020,66608,613
202020,66609,3260
202020,66612,4843
202020,66614,4304
202020,66616,4507
202020,66617,4304
202020,66617,5443
202020,66620,5480
202020,66620,4291
202020,66622,216
202020,66623,4792
202020,66623,3639
202020,66624,4618
202020,66625,2863
202020,66626,613
202020,66626,4188
202020,66627,584
202020,66628,1053
202020,66628,5289
202020,66630,4507
202020,66630,4304
202020,66631,5196
202020,66632,5548
202020,66633,5562
202020,66633,4651
202020,66636,4186
202020,66637,5435
202020,66637,5443
202020,66637,1553
202020,66637,4387
202020,66637,4902
202020,66641,3018
202020,66642,4188
202020,66642,5196
202020,66642,4618
202020,66643,5548
202020,66644,4941
202020,66645,3018
202020,66646,5663
202020,66646,5582
202020,66646,4507
202020,66646,5666
202020,66646,5662
202020,66646,4920
202020,66646,4651
202020,66646,5668
202020,66646,5665
202020,66646,5664
202020,66648,4466
202020,66648,4515
202020,66648,5651
202020,66648,5582
202020,66648,5652
202020,66649,4941
202020,77103,4158
202020,77104,4372
202020,77105,4032
202020,77108,5101
202020,77109,5114
202020,77110,2570
202020,77111,734
202020,77112,4725
202020,77113,734
202020,77114,5218
202020,77116,1979
202020,77118,5604
202020,77118,1979
202020,77124,1979
202020,77125,5218
202020,77125,3438
202020,77126,756
202020,77126,1348
202020,77127,1979
202020,77128,4725
202020,77131,4556
202020,77132,5101
202020,77133,5604
202020,77133,4372
202020,77134,4372
202020,77134,4463
202020,77136,3894
202020,77137,3438
202020,77137,4463
202020,77139,4556
202020,77140,5458
202020,77141,2466
202020,77141,756
202020,77142,3438
202020,77142,4032
202020,77143,2466
202020,77145,4556
202020,77146,5101
202020,77148,5114
202020,77150,5114
202020,77150,4234
202020,77151,4032
202020,77152,4158
202020,77155,4372
202020,77156,5458
202020,77156,1428
202020,77157,756
202020,77158,3438
202020,77159,3894
202020,77160,3565
202020,77161,4372
202020,77161,3894
202020,77161,4463
202020,77162,4158
202020,77163,3537
202020,77165,3109
202020,77166,5458
202020,77166,1428
202020,77201,4667
202020,77208,3565
202020,77209,2570
202020,77212,3046
202020,77214,3242
202020,77224,377
202020,77224,3786
202020,77224,3607
202020,77224,4964
202020,77224,5208
202020,77224,3195
202020,77224,5119
202020,77224,2293
202020,77232,3565
202020,77238,3059
202020,77239,3242
202020,77240,3046
202020,77241,5101
202020,77242,2570
202020,77243,4667
202020,77244,3914
202020,77245,4638
202020,77246,3914
202020,77247,3914
202020,77249,2324
202020,77250,3046
202020,77251,3914
202020,77253,3565
202020,77255,2324
202020,77256,4667
202020,77258,3046
202020,77259,1686
202020,77260,4667
202020,77261,2570
202020,77262,4638
202020,77263,3059
202020,77264,3537
202020,77265,4638
202020,77266,3914
202020,77267,2324
202020,77267,3046
202020,77327,3537
202020,77328,4533
202020,77330,4533
202020,77331,3537
202020,77332,4533
202020,77355,3537
202020,77356,4533
202020,77359,3059
202020,77360,3537
202020,77419,3019
202020,77463,4400
202020,88104,4094
202020,88105,5090
202020,88105,4975
202020,88105,4855
202020,88105,4569
202020,88106,2482
202020,88106,3954
202020,88106,3195
202020,88107,2826
202020,88111,3843
202020,88111,4790
202020,88111,5480
202020,88112,3473
202020,88113,5338
202020,88115,4727
202020,88115,3960
202020,88115,4826
202020,88115,5156
202020,88115,5508
202020,88115,3961
202020,88115,4561
202020,88115,3775
202020,88116,5338
202020,88116,3954
202020,88116,4439
202020,88116,5208
202020,88117,5602
202020,88118,5139
202020,88119,3473
202020,88120,5139
202020,88121,5628
202020,88122,3960
202020,88122,3775
202020,88122,4561
202020,88122,4826
202020,88122,4727
202020,88122,5508
202020,88122,3961
202020,88122,5156
202020,88122,5060
202020,88124,5602
202020,88125,3473
202020,88126,5139
202020,88127,5628
202020,88128,3150
202020,88129,5628
202020,88130,3374
202020,88131,5628
202020,88132,2538
202020,88134,5602
202020,88136,4964
202020,88136,3843
202020,88136,4790
202020,88136,5480
202020,88138,3150
202020,88140,5139
202020,88141,4569
202020,88141,3843
202020,88141,5289
202020,88141,5480
202020,88142,2826
202020,88143,4094
202020,88144,4094
202020,88144,2538
202020,88144,1819
202020,88145,3150
202020,88146,3960
202020,88146,5060
202020,88146,3684
202020,88146,5156
202020,88146,5090
202020,88146,5111
202020,88146,4975
202020,88146,4640
202020,88146,4513
202020,88146,5508
202020,88146,4676
202020,88146,3961
202020,88146,3775
202020,88146,4826
202020,88148,2826
202020,88149,3195
202020,88152,2826
202020,88153,3473
202020,88154,4094
202020,88155,2826
202020,88156,1819
202020,88163,3473
202020,88230,4828
202020,88317,5076
202020,88329,3786
202020,88331,5076
202020,88332,5076
202020,88333,5076
202020,88334,5269
202020,88339,5269
202020,88340,5076
202020,88347,5269
202020,88349,5269
202020,88351,3684
202020,88352,5269
202020,88354,5076
202020,88356,1819
202020,88357,5269
202020,90106,4583
202020,90109,4781
202020,90111,4799
202020,90114,4801
202020,90116,1981
202020,90117,5325
202020,90120,3674
202020,90122,5415
202020,90123,5364
202020,90124,5364
202020,90125,4191
202020,90126,4191
202020,90203,4180
202020,90209,5292
202020,90216,3667
202020,90218,3667
202020,90219,3667
202020,90220,2393
202020,90301,4724
202020,90302,4724
202020,90303,4724
202020,90304,4724
202020,90401,4144
202020,90402,3296
202020,90403,5540
202020,90404,5302
202020,90405,4488
202020,90407,3245
202020,90410,3883
202020,90412,5307
202020,90623,5364
202020,90701,5549
202020,90702,2536
202020,90703,1251
202020,90704,1768
202020,90907,3883
202020,90908,4144
202020,90910,3329
202020,90915,5302
202020,91304,1555
202020,91310,1555
202020,92901,5575
202020,92902,5631
202020,92903,5642
202020,92904,5273
202020,92904,5642
202020,92905,5631
202020,92905,5642
202020,92906,5273
202020,92906,5584
202020,92907,2113
202020,92907,3011
202020,92910,5575
202020,92910,2113
202020,92911,5363
202020,92911,3362
202020,92912,5614
202020,92912,5363
202020,93007,3883
202020,93008,4144
202020,93010,3329
202020,93015,5302
202020,93019,3314
202020,93021,5619
202020,93201,3771
202020,93202,2395
202020,93203,5321
202020,93204,5577
202020,93205,3169
202020,93206,4450
202020,93207,3540
202020,93214,3540
202020,93901,4096
202020,93902,4097
202020,93903,4500
202020,93904,3429
202020,93905,5554
202020,93906,5627
202020,93907,5401
202020,93908,1768
202020,93909,5401
202020,93909,3216
202020,93910,5292
202020,93910,4136
202020,93911,2268
202020,93912,4500
202020,94307,4918
202020,94308,5374
202020,94310,1769
202020,94313,4773
202020,94315,5025
202020,94318,1769
202020,94319,4191
202020,94325,4191
202020,94406,5364
202020,94413,4773
202020,95501,1555
202020,95502,5597
202020,95503,5389
202020,95504,5441
202020,95508,5597
202020,95513,1555
202020,95514,5218
202020,95515,5218
202020,95517,5218
202020,95521,5441
202020,96101,4848
202020,96102,4765
202020,96103,5639
202020,96104,5639
202020,97310,1555
202020,97313,5441
202020,97601,3491
202020,97602,4959
202020,97602,987
