PERIODO_COHORTE,PERIODO_ACADEMICO,CODIGO,TOT_MAT_INSCRITAS,CRED_INSCRITOS,MAT_APROBADAS,CRED_APROBADOS,ENTRY_YEAR,SEMESTRE,FECHA
201610,201720,66116020,8,20,8,20,2016,semestre 1,2016-02-01
201610,201720,66116021,5,13,4,11,2016,semestre 1,2016-02-01
201610,201720,66116022,7,20,7,20,2016,semestre 1,2016-02-01
201610,201720,66116023,7,20,7,20,2016,semestre 1,2016-02-01
201610,201720,66116025,3,10,1,3,2016,semestre 1,2016-02-01
201610,201720,66116026,7,20,7,20,2016,semestre 1,2016-02-01
201610,201720,66116027,3,8,1,3,2016,semestre 1,2016-02-01
201610,201720,66116028,7,20,7,20,2016,semestre 1,2016-02-01
201610,201720,66116029,5,13,2,3,2016,semestre 1,2016-02-01
201610,201720,66116030,4,9,4,9,2016,semestre 1,2016-02-01
201610,201720,66116031,7,20,7,20,2016,semestre 1,2016-02-01
201610,201720,66116033,4,10,3,7,2016,semestre 1,2016-02-01
201610,201720,66116037,7,14,5,10,2016,semestre 1,2016-02-01
201610,201720,66116038,6,13,3,8,2016,semestre 1,2016-02-01
201610,201720,66116039,6,15,4,10,2016,semestre 1,2016-02-01
201610,201720,66116040,8,18,0,0,2016,semestre 1,2016-02-01
201610,201720,66116042,6,18,6,18,2016,semestre 1,2016-02-01
201610,201720,66116044,7,20,7,20,2016,semestre 1,2016-02-01
201610,201720,66116045,7,16,5,11,2016,semestre 1,2016-02-01
201610,201720,66116046,7,20,7,20,2016,semestre 1,2016-02-01
201610,201720,66116047,5,10,5,10,2016,semestre 1,2016-02-01
201610,201720,66216002,11,25,9,22,2016,semestre 1,2016-02-01
201610,201720,66216003,11,25,11,25,2016,semestre 1,2016-02-01
201610,201720,66216004,2,5,2,5,2016,semestre 1,2016-02-01
201610,201720,66216005,11,25,9,22,2016,semestre 1,2016-02-01
201610,201720,66216006,12,26,11,25,2016,semestre 1,2016-02-01
201610,201720,66216007,6,14,5,12,2016,semestre 1,2016-02-01
201610,201720,66216008,7,19,6,16,2016,semestre 1,2016-02-01
201610,201720,66216010,2,5,2,5,2016,semestre 1,2016-02-01
201610,201720,66216012,12,26,11,25,2016,semestre 1,2016-02-01
201610,201720,66316003,11,24,10,23,2016,semestre 1,2016-02-01
201610,201720,66316005,11,24,10,23,2016,semestre 1,2016-02-01
201610,201720,66316006,8,18,7,15,2016,semestre 1,2016-02-01
201610,201720,66316007,2,4,2,4,2016,semestre 1,2016-02-01
201610,201720,66316008,9,21,8,19,2016,semestre 1,2016-02-01
201610,201720,66316009,7,17,6,14,2016,semestre 1,2016-02-01
201610,201720,66316010,7,17,7,17,2016,semestre 1,2016-02-01
201610,201720,66316011,6,16,4,9,2016,semestre 1,2016-02-01
201610,201720,66316012,8,19,8,19,2016,semestre 1,2016-02-01
201610,201720,66316013,5,12,3,9,2016,semestre 1,2016-02-01
201610,201720,66316014,7,18,1,3,2016,semestre 1,2016-02-01
201610,201720,66316017,11,24,11,24,2016,semestre 1,2016-02-01
201610,201720,66416003,7,20,5,11,2016,semestre 1,2016-02-01
201610,201720,66416004,8,20,7,19,2016,semestre 1,2016-02-01
201610,201720,66416005,9,19,9,19,2016,semestre 1,2016-02-01
201610,201720,66416006,5,18,4,10,2016,semestre 1,2016-02-01
201610,201720,66416008,5,9,4,7,2016,semestre 1,2016-02-01
201610,201720,66416009,9,19,9,19,2016,semestre 1,2016-02-01
201610,201720,66416014,9,19,9,19,2016,semestre 1,2016-02-01
201610,201720,66416015,9,19,9,19,2016,semestre 1,2016-02-01
201610,201720,66416016,6,17,5,16,2016,semestre 1,2016-02-01
201610,201720,66416020,8,20,6,17,2016,semestre 1,2016-02-01
201610,201720,66416021,9,19,9,19,2016,semestre 1,2016-02-01
201610,201720,66416023,2,5,1,2,2016,semestre 1,2016-02-01
201610,201720,66416024,2,5,2,5,2016,semestre 1,2016-02-01
201610,201720,66416025,0,0,0,0,2016,semestre 1,2016-02-01
201610,201720,66416026,9,19,9,19,2016,semestre 1,2016-02-01
201610,201720,66416027,8,15,7,14,2016,semestre 1,2016-02-01
201610,201720,66416029,5,16,0,0,2016,semestre 1,2016-02-01
201610,201720,66416030,8,19,7,17,2016,semestre 1,2016-02-01
201610,201720,66416032,9,19,9,19,2016,semestre 1,2016-02-01
201610,201720,66416033,9,19,8,17,2016,semestre 1,2016-02-01
201610,201720,66416036,2,10,2,10,2016,semestre 1,2016-02-01
201610,201720,66416037,7,19,6,18,2016,semestre 1,2016-02-01
201610,201720,66416040,7,16,7,16,2016,semestre 1,2016-02-01
201610,201720,66416041,8,19,7,17,2016,semestre 1,2016-02-01
201610,201720,66416042,9,18,8,17,2016,semestre 1,2016-02-01
201610,201720,66416044,7,13,5,8,2016,semestre 1,2016-02-01
201610,201720,66416045,9,18,8,17,2016,semestre 1,2016-02-01
201610,201720,66416048,6,19,6,19,2016,semestre 1,2016-02-01
201610,201720,66416050,7,19,0,0,2016,semestre 1,2016-02-01
201610,201720,66416051,6,17,4,14,2016,semestre 1,2016-02-01
201610,201720,66416057,6,19,3,8,2016,semestre 1,2016-02-01
201610,201720,66416059,7,20,7,20,2016,semestre 1,2016-02-01
201610,201720,66416060,6,19,4,16,2016,semestre 1,2016-02-01
201610,201720,66416062,7,20,6,18,2016,semestre 1,2016-02-01
201610,201720,66416067,9,19,8,17,2016,semestre 1,2016-02-01
201610,201720,66416068,9,19,9,19,2016,semestre 1,2016-02-01
201610,201720,66416070,9,19,9,19,2016,semestre 1,2016-02-01
201610,201720,66416071,8,20,6,18,2016,semestre 1,2016-02-01
201610,201720,66416073,9,19,9,19,2016,semestre 1,2016-02-01
201610,201720,66416074,5,17,1,3,2016,semestre 1,2016-02-01
201610,201720,66416075,6,17,4,7,2016,semestre 1,2016-02-01
201610,201720,66416076,5,10,4,9,2016,semestre 1,2016-02-01
201610,201720,66416077,9,19,9,19,2016,semestre 1,2016-02-01
201610,201720,66416078,7,20,6,19,2016,semestre 1,2016-02-01
201610,201720,66416079,9,19,9,19,2016,semestre 1,2016-02-01
201610,201720,66416080,7,17,6,16,2016,semestre 1,2016-02-01
201610,201720,66416081,7,20,7,20,2016,semestre 1,2016-02-01
201610,201720,66416082,9,19,9,19,2016,semestre 1,2016-02-01
201610,201720,66416083,9,19,9,19,2016,semestre 1,2016-02-01
201610,201720,66416084,8,15,5,10,2016,semestre 1,2016-02-01
201610,201720,66416085,2,5,2,5,2016,semestre 1,2016-02-01
201610,201720,66416088,6,17,5,16,2016,semestre 1,2016-02-01
201610,201720,66416090,5,15,3,5,2016,semestre 1,2016-02-01
201610,201720,66416091,7,19,6,18,2016,semestre 1,2016-02-01
201610,201720,66416092,6,19,4,16,2016,semestre 1,2016-02-01
201610,201720,66416094,4,10,4,10,2016,semestre 1,2016-02-01
201610,201720,66416095,8,20,7,19,2016,semestre 1,2016-02-01
201610,201720,66416097,6,19,3,8,2016,semestre 1,2016-02-01
201610,201720,66416098,7,20,7,20,2016,semestre 1,2016-02-01
201610,201720,66416099,6,16,5,15,2016,semestre 1,2016-02-01
201610,201720,66416101,5,18,4,16,2016,semestre 1,2016-02-01
201610,201720,66416102,7,20,3,5,2016,semestre 1,2016-02-01
201610,201720,66416104,9,19,9,19,2016,semestre 1,2016-02-01
201610,201720,66416105,9,19,9,19,2016,semestre 1,2016-02-01
201610,201720,66416106,2,10,2,10,2016,semestre 1,2016-02-01
201610,201720,66416107,7,19,7,19,2016,semestre 1,2016-02-01
201610,201720,66416108,8,20,7,19,2016,semestre 1,2016-02-01
201610,201720,66416109,6,14,5,12,2016,semestre 1,2016-02-01
201610,201720,66416110,5,18,3,14,2016,semestre 1,2016-02-01
201610,201720,66416111,7,19,6,18,2016,semestre 1,2016-02-01
201610,201720,66416115,9,19,9,19,2016,semestre 1,2016-02-01
201610,201720,66416119,9,19,9,19,2016,semestre 1,2016-02-01
201610,201720,66416120,6,20,3,8,2016,semestre 1,2016-02-01
201610,201720,66416122,5,16,4,13,2016,semestre 1,2016-02-01
201610,201720,66416123,9,19,9,19,2016,semestre 1,2016-02-01
201610,201720,66416124,5,18,4,16,2016,semestre 1,2016-02-01
201610,201720,66416126,7,20,6,17,2016,semestre 1,2016-02-01
201610,201720,66416127,7,19,5,16,2016,semestre 1,2016-02-01
201610,201720,66416128,7,20,7,20,2016,semestre 1,2016-02-01
201610,201720,66416131,5,10,5,10,2016,semestre 1,2016-02-01
201610,201720,66416132,6,18,4,15,2016,semestre 1,2016-02-01
201610,201720,66416133,5,16,5,16,2016,semestre 1,2016-02-01
201610,201720,66416134,9,19,9,19,2016,semestre 1,2016-02-01
201610,201720,66416135,5,15,5,15,2016,semestre 1,2016-02-01
201610,201720,66416139,7,19,6,18,2016,semestre 1,2016-02-01
201610,201720,66416142,1,8,0,0,2016,semestre 1,2016-02-01
201610,201720,66416143,7,18,6,17,2016,semestre 1,2016-02-01
201610,201720,66416144,9,19,9,19,2016,semestre 1,2016-02-01
201610,201720,66516002,5,12,4,9,2016,semestre 1,2016-02-01
201610,201720,66516005,8,19,7,18,2016,semestre 1,2016-02-01
201610,201720,66516006,2,5,2,5,2016,semestre 1,2016-02-01
201610,201720,66516007,8,19,7,18,2016,semestre 1,2016-02-01
201610,201720,66516008,4,9,3,8,2016,semestre 1,2016-02-01
201610,201720,66516009,8,19,7,18,2016,semestre 1,2016-02-01
201610,201720,66516012,4,7,0,0,2016,semestre 1,2016-02-01
201610,201720,66516013,2,5,0,0,2016,semestre 1,2016-02-01
201610,201720,66516015,7,14,3,5,2016,semestre 1,2016-02-01
201610,201720,66516018,6,14,6,14,2016,semestre 1,2016-02-01
201610,201720,66516019,8,19,7,18,2016,semestre 1,2016-02-01
201610,201720,66516021,0,0,0,0,2016,semestre 1,2016-02-01
201610,201720,66516025,8,19,7,18,2016,semestre 1,2016-02-01
201610,201720,66616006,8,21,6,17,2016,semestre 1,2016-02-01
201610,201720,66616009,4,10,4,10,2016,semestre 1,2016-02-01
201610,201720,66616011,8,21,6,17,2016,semestre 1,2016-02-01
201610,201720,66616015,8,21,6,17,2016,semestre 1,2016-02-01
201610,201720,66616021,5,10,4,9,2016,semestre 1,2016-02-01
201610,201720,66616022,5,11,4,10,2016,semestre 1,2016-02-01
201610,201720,66616023,8,18,7,15,2016,semestre 1,2016-02-01
201610,201720,66616024,9,20,7,16,2016,semestre 1,2016-02-01
201610,201720,66616027,2,4,2,4,2016,semestre 1,2016-02-01
201610,201720,66616028,8,21,6,17,2016,semestre 1,2016-02-01
201610,201720,66616029,8,17,6,13,2016,semestre 1,2016-02-01
201610,201720,66616030,8,21,6,17,2016,semestre 1,2016-02-01
201610,201720,66616031,8,21,6,17,2016,semestre 1,2016-02-01
201610,201720,66616033,8,21,6,17,2016,semestre 1,2016-02-01
201610,201720,66616035,6,15,5,12,2016,semestre 1,2016-02-01
201610,201720,66616038,8,20,6,16,2016,semestre 1,2016-02-01
201610,201720,66616039,4,10,3,7,2016,semestre 1,2016-02-01
201610,201720,66616040,0,0,0,0,2016,semestre 1,2016-02-01
201610,201720,66616042,7,17,6,14,2016,semestre 1,2016-02-01
201610,201720,66616043,2,5,2,5,2016,semestre 1,2016-02-01
201610,201720,66616045,8,17,6,13,2016,semestre 1,2016-02-01
201610,201720,66616046,4,9,4,9,2016,semestre 1,2016-02-01
201610,201720,66616047,6,15,4,10,2016,semestre 1,2016-02-01
201610,201720,66616048,8,21,6,17,2016,semestre 1,2016-02-01
201610,201720,66616050,2,5,2,5,2016,semestre 1,2016-02-01
201610,201720,66616051,8,21,6,17,2016,semestre 1,2016-02-01
201610,201720,66616054,9,20,8,19,2016,semestre 1,2016-02-01
201610,201720,66616055,8,18,4,9,2016,semestre 1,2016-02-01
201610,201720,66616057,4,10,3,9,2016,semestre 1,2016-02-01
201610,201720,66616058,8,21,6,17,2016,semestre 1,2016-02-01
201610,201720,66616060,7,17,6,14,2016,semestre 1,2016-02-01
201610,201720,66616061,8,17,5,11,2016,semestre 1,2016-02-01
201610,201720,66616066,7,20,6,17,2016,semestre 1,2016-02-01
201610,201720,66616067,8,19,5,12,2016,semestre 1,2016-02-01
201610,201720,66616073,2,6,1,3,2016,semestre 1,2016-02-01
201610,201720,77116001,7,20,7,20,2016,semestre 1,2016-02-01
201610,201720,77116002,7,20,5,15,2016,semestre 1,2016-02-01
201610,201720,77116004,7,18,4,13,2016,semestre 1,2016-02-01
201610,201720,77116006,7,20,7,20,2016,semestre 1,2016-02-01
201610,201720,77116007,6,18,6,18,2016,semestre 1,2016-02-01
201610,201720,77116009,8,20,7,19,2016,semestre 1,2016-02-01
201610,201720,77116010,7,20,7,20,2016,semestre 1,2016-02-01
201610,201720,77116011,7,20,7,20,2016,semestre 1,2016-02-01
201610,201720,77116012,7,20,7,20,2016,semestre 1,2016-02-01
201610,201720,77116013,7,20,7,20,2016,semestre 1,2016-02-01
201610,201720,77116014,7,20,7,20,2016,semestre 1,2016-02-01
201610,201720,77116015,7,20,6,17,2016,semestre 1,2016-02-01
201610,201720,77116016,2,4,0,0,2016,semestre 1,2016-02-01
201610,201720,77116019,7,20,7,20,2016,semestre 1,2016-02-01
201610,201720,77116022,7,20,7,20,2016,semestre 1,2016-02-01
201610,201720,77116026,7,20,7,20,2016,semestre 1,2016-02-01
201610,201720,77116027,8,20,7,19,2016,semestre 1,2016-02-01
201610,201720,77116029,8,20,7,19,2016,semestre 1,2016-02-01
201610,201720,77116033,6,17,0,0,2016,semestre 1,2016-02-01
201610,201720,77116034,7,18,7,18,2016,semestre 1,2016-02-01
201610,201720,77116037,7,20,7,20,2016,semestre 1,2016-02-01
201610,201720,77116039,7,20,7,20,2016,semestre 1,2016-02-01
201610,201720,77116040,7,18,6,12,2016,semestre 1,2016-02-01
201610,201720,77116041,7,20,7,20,2016,semestre 1,2016-02-01
201610,201720,77116042,8,20,7,19,2016,semestre 1,2016-02-01
201610,201720,77116043,7,19,5,15,2016,semestre 1,2016-02-01
201610,201720,77116049,8,20,7,19,2016,semestre 1,2016-02-01
201610,201720,77216002,8,21,6,14,2016,semestre 1,2016-02-01
201610,201720,77216004,8,21,6,16,2016,semestre 1,2016-02-01
201610,201720,77216005,2,4,2,4,2016,semestre 1,2016-02-01
201610,201720,77216007,8,21,7,18,2016,semestre 1,2016-02-01
201610,201720,77216008,8,21,7,18,2016,semestre 1,2016-02-01
201610,201720,77216009,8,21,6,16,2016,semestre 1,2016-02-01
201610,201720,77216010,8,20,7,18,2016,semestre 1,2016-02-01
201610,201720,77216011,8,20,5,11,2016,semestre 1,2016-02-01
201610,201720,77216012,5,10,4,8,2016,semestre 1,2016-02-01
201610,201720,77216014,8,21,6,14,2016,semestre 1,2016-02-01
201610,201720,77216015,8,21,7,18,2016,semestre 1,2016-02-01
201610,201720,77216018,8,21,7,18,2016,semestre 1,2016-02-01
201610,201720,77216019,8,21,7,18,2016,semestre 1,2016-02-01
201610,201720,77216021,8,21,6,16,2016,semestre 1,2016-02-01
201610,201720,77216025,8,20,7,17,2016,semestre 1,2016-02-01
201610,201720,77216026,8,21,7,18,2016,semestre 1,2016-02-01
201610,201720,77316002,9,20,5,12,2016,semestre 1,2016-02-01
201610,201720,77316003,9,18,7,14,2016,semestre 1,2016-02-01
201610,201720,77316005,8,20,6,15,2016,semestre 1,2016-02-01
201610,201720,77316006,8,20,4,11,2016,semestre 1,2016-02-01
201610,201720,77316007,8,20,7,17,2016,semestre 1,2016-02-01
201610,201720,77316008,8,20,6,15,2016,semestre 1,2016-02-01
201610,201720,77316010,8,20,6,15,2016,semestre 1,2016-02-01
201610,201720,77416027,7,20,5,15,2016,semestre 1,2016-02-01
201610,201720,77416038,7,20,7,20,2016,semestre 1,2016-02-01
201610,201720,77416041,7,20,5,17,2016,semestre 1,2016-02-01
201610,201720,77416042,3,10,2,8,2016,semestre 1,2016-02-01
201610,201720,77416049,2,4,2,4,2016,semestre 1,2016-02-01
201610,201720,88116003,6,13,4,9,2016,semestre 1,2016-02-01
201610,201720,88116004,6,19,6,19,2016,semestre 1,2016-02-01
201610,201720,88116005,6,19,6,19,2016,semestre 1,2016-02-01
201610,201720,88116006,6,19,6,19,2016,semestre 1,2016-02-01
201610,201720,88116007,2,5,2,5,2016,semestre 1,2016-02-01
201610,201720,88116008,6,19,6,19,2016,semestre 1,2016-02-01
201610,201720,88116009,6,16,4,12,2016,semestre 1,2016-02-01
201610,201720,88116011,6,19,6,19,2016,semestre 1,2016-02-01
201610,201720,88116013,6,19,6,19,2016,semestre 1,2016-02-01
201610,201720,88116017,4,8,2,5,2016,semestre 1,2016-02-01
201610,201720,88116019,7,19,7,19,2016,semestre 1,2016-02-01
201610,201720,88116020,6,19,6,19,2016,semestre 1,2016-02-01
201610,201720,88116021,7,19,4,14,2016,semestre 1,2016-02-01
201610,201720,88116022,6,19,6,19,2016,semestre 1,2016-02-01
201610,201720,88116025,8,19,6,16,2016,semestre 1,2016-02-01
201610,201720,88116029,7,17,5,14,2016,semestre 1,2016-02-01
201610,201720,88116032,7,17,6,16,2016,semestre 1,2016-02-01
201610,201720,88116035,7,19,7,19,2016,semestre 1,2016-02-01
201610,201720,88116037,6,19,6,19,2016,semestre 1,2016-02-01
201610,201720,88116038,7,19,6,18,2016,semestre 1,2016-02-01
201610,201720,88116040,3,8,3,8,2016,semestre 1,2016-02-01
201610,201720,88116044,6,19,6,19,2016,semestre 1,2016-02-01
201610,201720,88216001,6,19,6,19,2016,semestre 1,2016-02-01
201610,201720,88216004,6,14,4,9,2016,semestre 1,2016-02-01
201610,201720,88216005,8,19,2,5,2016,semestre 1,2016-02-01
201610,201720,88216007,5,16,3,10,2016,semestre 1,2016-02-01
201610,201720,88216009,7,17,6,14,2016,semestre 1,2016-02-01
201610,201720,88216011,8,19,5,11,2016,semestre 1,2016-02-01
201610,201720,88216012,6,16,3,8,2016,semestre 1,2016-02-01
201610,201720,88216014,7,19,6,18,2016,semestre 1,2016-02-01
201610,201720,88216019,2,6,0,0,2016,semestre 1,2016-02-01
201610,201720,88216020,7,19,5,13,2016,semestre 1,2016-02-01
201610,201720,88216021,6,19,5,16,2016,semestre 1,2016-02-01
201610,201720,88216022,6,15,5,12,2016,semestre 1,2016-02-01
201610,201720,88216024,6,19,6,19,2016,semestre 1,2016-02-01
201610,201720,88216025,2,5,2,5,2016,semestre 1,2016-02-01
201610,201720,88216027,7,19,6,17,2016,semestre 1,2016-02-01
201610,201720,88216028,7,18,6,17,2016,semestre 1,2016-02-01
201610,201720,88216029,6,19,5,16,2016,semestre 1,2016-02-01
201610,201720,88216030,6,19,6,19,2016,semestre 1,2016-02-01
201610,201720,88216032,6,17,3,8,2016,semestre 1,2016-02-01
201610,201720,88216033,7,16,6,15,2016,semestre 1,2016-02-01
201610,201720,88216034,6,19,5,15,2016,semestre 1,2016-02-01
201610,201720,88216035,6,13,4,11,2016,semestre 1,2016-02-01
201610,201720,88216036,6,19,6,19,2016,semestre 1,2016-02-01
201610,201810,11316001,6,18,5,15,2016,semestre 1,2016-02-01
201610,201810,11316005,7,18,5,14,2016,semestre 1,2016-02-01
201610,201810,11316006,6,18,4,11,2016,semestre 1,2016-02-01
201610,201810,11316007,7,19,6,15,2016,semestre 1,2016-02-01
201610,201810,11316008,6,18,4,11,2016,semestre 1,2016-02-01
201610,201810,11316010,2,4,2,4,2016,semestre 1,2016-02-01
201610,201810,11416003,2,7,1,3,2016,semestre 1,2016-02-01
201610,201810,11416005,7,19,7,19,2016,semestre 1,2016-02-01
201610,201810,11416007,8,23,7,20,2016,semestre 1,2016-02-01
201610,201810,11416013,7,19,7,19,2016,semestre 1,2016-02-01
201610,201810,11716004,9,19,6,13,2016,semestre 1,2016-02-01
201610,201810,11716006,8,19,8,19,2016,semestre 1,2016-02-01
201610,201810,11716008,8,18,8,18,2016,semestre 1,2016-02-01
201610,201810,11716012,9,18,5,11,2016,semestre 1,2016-02-01
201610,201810,11716013,8,17,6,13,2016,semestre 1,2016-02-01
201610,201810,11716015,4,8,1,2,2016,semestre 1,2016-02-01
201610,201810,11716016,8,19,8,19,2016,semestre 1,2016-02-01
201610,201810,11716021,9,19,3,7,2016,semestre 1,2016-02-01
201610,201810,11716029,8,17,4,10,2016,semestre 1,2016-02-01
201610,201810,11716030,8,18,7,15,2016,semestre 1,2016-02-01
201610,201810,11816001,7,18,3,8,2016,semestre 1,2016-02-01
201610,201810,11816003,2,4,1,2,2016,semestre 1,2016-02-01
201610,201810,11816004,5,14,4,11,2016,semestre 1,2016-02-01
201610,201810,11816005,7,18,5,14,2016,semestre 1,2016-02-01
201610,201810,11816007,5,14,3,10,2016,semestre 1,2016-02-01
201610,201810,11816008,7,18,5,14,2016,semestre 1,2016-02-01
201610,201810,11816009,7,18,5,14,2016,semestre 1,2016-02-01
201610,201810,11816010,7,19,6,16,2016,semestre 1,2016-02-01
201610,201810,33116001,5,17,4,16,2016,semestre 1,2016-02-01
201610,201810,33116004,5,17,4,16,2016,semestre 1,2016-02-01
201610,201810,33116005,6,19,3,12,2016,semestre 1,2016-02-01
201610,201810,33116006,5,17,5,17,2016,semestre 1,2016-02-01
201610,201810,33116007,5,17,4,16,2016,semestre 1,2016-02-01
201610,201810,33116010,5,17,4,16,2016,semestre 1,2016-02-01
201610,201810,33116011,5,17,3,12,2016,semestre 1,2016-02-01
201610,201810,33116013,5,17,5,17,2016,semestre 1,2016-02-01
201610,201810,33116014,5,17,4,16,2016,semestre 1,2016-02-01
201610,201810,33116019,5,17,4,16,2016,semestre 1,2016-02-01
201610,201810,33116020,7,19,6,17,2016,semestre 1,2016-02-01
201610,201810,33116021,7,19,6,16,2016,semestre 1,2016-02-01
201610,201810,33116023,5,17,4,16,2016,semestre 1,2016-02-01
201610,201810,33116024,5,17,4,16,2016,semestre 1,2016-02-01
201610,201810,33116027,6,17,5,16,2016,semestre 1,2016-02-01
201610,201810,33116030,5,17,4,16,2016,semestre 1,2016-02-01
201610,201810,33116033,5,17,5,17,2016,semestre 1,2016-02-01
201610,201810,33116034,5,17,4,16,2016,semestre 1,2016-02-01
201610,201810,33116036,4,16,4,16,2016,semestre 1,2016-02-01
201610,201810,33116037,5,17,4,15,2016,semestre 1,2016-02-01
201610,201810,33116038,5,17,3,12,2016,semestre 1,2016-02-01
201610,201810,33216004,7,19,5,14,2016,semestre 1,2016-02-01
201610,201810,33216006,6,18,6,18,2016,semestre 1,2016-02-01
201610,201810,33216007,6,18,6,18,2016,semestre 1,2016-02-01
201610,201810,33216010,6,18,6,18,2016,semestre 1,2016-02-01
201610,201810,33216013,6,18,6,18,2016,semestre 1,2016-02-01
201610,201810,33216016,7,18,5,15,2016,semestre 1,2016-02-01
201610,201810,33216017,7,19,6,18,2016,semestre 1,2016-02-01
201610,201810,33216018,6,18,6,18,2016,semestre 1,2016-02-01
201610,201810,33216019,6,18,6,18,2016,semestre 1,2016-02-01
201610,201810,33216020,6,18,6,18,2016,semestre 1,2016-02-01
201610,201810,33216022,7,19,6,17,2016,semestre 1,2016-02-01
201610,201810,33216023,6,18,6,18,2016,semestre 1,2016-02-01
201610,201810,33216024,7,18,6,17,2016,semestre 1,2016-02-01
201610,201810,33216028,6,16,5,15,2016,semestre 1,2016-02-01
201610,201810,33216033,7,19,0,0,2016,semestre 1,2016-02-01
201610,201810,33316004,4,16,4,16,2016,semestre 1,2016-02-01
201610,201810,33316005,6,13,5,12,2016,semestre 1,2016-02-01
201610,201810,33316006,5,17,4,16,2016,semestre 1,2016-02-01
201610,201810,33316010,5,17,4,16,2016,semestre 1,2016-02-01
