COD_MEN,FACULTAD,NOMBRE_PROGRAMA,ACREDITADO,SEDE,COD_MAT,NUM_CREDITOS,INTRODUCCION
20723,facultad de ciencias administrativas y contables,administracion financiera y de sistemas,n.a.,sede tunja,11649,3,no
20723,facultad de ciencias administrativas y contables,administracion financiera y de sistemas,n.a.,sede tunja,11650,3,no
20723,facultad de ciencias administrativas y contables,administracion financiera y de sistemas,n.a.,sede tunja,11650,4,no
20723,facultad de ciencias administrativas y contables,administracion financiera y de sistemas,n.a.,sede tunja,11651,2,no
20723,facultad de ciencias administrativas y contables,administracion financiera y de sistemas,n.a.,sede tunja,11652,2,no
20723,facultad de ciencias administrativas y contables,administracion financiera y de sistemas,n.a.,sede tunja,11653,2,no
20723,facultad de ciencias administrativas y contables,administracion financiera y de sistemas,n.a.,sede tunja,11654,3,no
20723,facultad de ciencias administrativas y contables,administracion financiera y de sistemas,n.a.,sede tunja,11655,2,no
20723,facultad de ciencias administrativas y contables,administracion financiera y de sistemas,n.a.,sede tunja,11656,3,no
20723,facultad de ciencias administrativas y contables,administracion financiera y de sistemas,n.a.,sede tunja,11657,3,no
20723,facultad de ciencias administrativas y contables,administracion financiera y de sistemas,n.a.,sede tunja,11658,8,no
20723,facultad de ciencias administrativas y contables,administracion financiera y de sistemas,n.a.,sede tunja,11659,4,no
20723,facultad de ciencias administrativas y contables,administracion financiera y de sistemas,n.a.,sede tunja,11659,5,no
20723,facultad de ciencias administrativas y contables,administracion financiera y de sistemas,n.a.,sede tunja,11660,3,no
20723,facultad de ciencias administrativas y contables,administracion financiera y de sistemas,n.a.,sede tunja,11661,2,no
20723,facultad de ciencias administrativas y contables,administracion financiera y de sistemas,n.a.,sede tunja,11661,4,no
20723,facultad de ciencias administrativas y contables,administracion financiera y de sistemas,n.a.,sede tunja,11662,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77170,3,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77171,1,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77172,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77173,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77101,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77102,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77103,2,si
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77104,5,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77105,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77106,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77107,1,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77108,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77109,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77110,5,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77111,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77112,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77113,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77114,5,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77115,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77116,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77117,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77118,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77120,1,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77121,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77122,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77123,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77124,5,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77126,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77127,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77128,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77129,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77130,1,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77132,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77133,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77134,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77135,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77136,5,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77137,5,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77138,3,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77140,3,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77142,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77143,1,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77144,1,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77145,5,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77146,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77147,3,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77148,3,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77149,1,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77150,5,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77152,3,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77153,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77154,3,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77155,3,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77156,5,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77157,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77158,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77160,3,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77161,3,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77162,4,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77163,8,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77165,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77167,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77168,1,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77169,1,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77174,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura,cna-riev,sede tunja,77175,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura - sogamoso,cna-riev,sede sogamoso,77465,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura - sogamoso,cna-riev,sede sogamoso,77467,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura - sogamoso,cna-riev,sede sogamoso,77468,1,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura - sogamoso,cna-riev,sede sogamoso,77469,1,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura - sogamoso,cna-riev,sede sogamoso,77470,3,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura - sogamoso,cna-riev,sede sogamoso,77471,1,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura - sogamoso,cna-riev,sede sogamoso,77472,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura - sogamoso,cna-riev,sede sogamoso,77473,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura - sogamoso,cna-riev,sede sogamoso,77474,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura - sogamoso,cna-riev,sede sogamoso,77475,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura - sogamoso,cna-riev,sede sogamoso,77401,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura - sogamoso,cna-riev,sede sogamoso,77402,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura - sogamoso,cna-riev,sede sogamoso,77403,2,si
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura - sogamoso,cna-riev,sede sogamoso,77404,5,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura - sogamoso,cna-riev,sede sogamoso,77405,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura - sogamoso,cna-riev,sede sogamoso,77406,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura - sogamoso,cna-riev,sede sogamoso,77407,1,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura - sogamoso,cna-riev,sede sogamoso,77408,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura - sogamoso,cna-riev,sede sogamoso,77409,2,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura - sogamoso,cna-riev,sede sogamoso,77410,5,no
20700,"facultad de arquitectura, diseno y urbanismo",arquitectura - sogamoso,cna-riev,sede sogamoso,77411,2,no
