COD_BASE,NOMBRE_MAT,COD_PRECO,NOMBRE_PRECORREQUISITO,TIPO_REQUISITO
55459,practica profesional,55429,electromagnetismo,prerrequisito
55459,practica profesional,55429,electromagnetismo,prerrequisito
55459,practica profesional,55430,procesos industriales,prerrequisito
55459,practica profesional,55430,procesos industriales,prerrequisito
55459,practica profesional,55431,mecanica de materiales,prerrequisito
55459,practica profesional,55432,presupuestos,prerrequisito
55459,practica profesional,55433,matematica financiera,prerrequisito
55459,practica profesional,55433,matematica financiera,prerrequisito
55459,practica profesional,55434,etica general,prerrequisito
55459,practica profesional,55434,etica general,prerrequisito
55459,practica profesional,55435,electiva libre ii,prerrequisito
55459,practica profesional,55436,fundamentos de produccion,prerrequisito
55459,practica profesional,55436,fundamentos de produccion,prerrequisito
55459,practica profesional,55437,gestion de calidad,prerrequisito
55459,practica profesional,55437,gestion de calidad,prerrequisito
55459,practica profesional,55438,termodinamica,prerrequisito
55459,practica profesional,55438,termodinamica,prerrequisito
55459,practica profesional,55439,investigacion de operaciones i,prerrequisito
55459,practica profesional,55439,investigacion de operaciones i,prerrequisito
55459,practica profesional,55440,formulacion de proyectos,prerrequisito
55459,practica profesional,55440,formulacion de proyectos,prerrequisito
55459,practica profesional,55441,constitucion y formacion ciudadana,prerrequisito
55459,practica profesional,55442,electiva complementaria i,prerrequisito
55459,practica profesional,55442,electiva complementaria interdisciplinaria,prerrequisito
55459,practica profesional,55443,diseno y metodos,prerrequisito
55459,practica profesional,55443,diseno y metodos,prerrequisito
55459,practica profesional,55444,marketing,prerrequisito
55459,practica profesional,55445,investigacion de operaciones ii,prerrequisito
55459,practica profesional,55445,investigacion de operaciones ii,prerrequisito
55459,practica profesional,55446,evaluacion de proyectos,prerrequisito
55459,practica profesional,55446,evaluacion de proyectos,prerrequisito
55459,practica profesional,55447,electiva de profundizacion i,prerrequisito
55459,practica profesional,55447,electiva de profundizacion i,prerrequisito
55459,practica profesional,55449,electiva complementaria ii,prerrequisito
55459,practica profesional,55450,seguridad y salud ocupacional,prerrequisito
55459,practica profesional,55450,seguridad y salud en el trabajo,prerrequisito
55459,practica profesional,55451,gestion humana,prerrequisito
55459,practica profesional,55451,gerencia del talento humano,prerrequisito
55459,practica profesional,55452,legislacion laboral y salarios,prerrequisito
55459,practica profesional,55452,legislacion laboral y salarios,prerrequisito
55459,practica profesional,55453,seminario de investigacion,prerrequisito
55459,practica profesional,55453,seminario de investigacion,prerrequisito
55459,practica profesional,55454,electiva de profundizacion ii,prerrequisito
55459,practica profesional,55455,problemas de contexto,prerrequisito
55459,practica profesional,55457,nuevas tecnologias industriales,prerrequisito
55459,practica profesional,55458,simulacion,prerrequisito
55459,practica profesional,55458,simulacion,prerrequisito
55459,practica profesional,55462,etica profesional,prerrequisito
55459,practica profesional,55463,ingenieria de plantas,prerrequisito
55459,practica profesional,55464,ingles iii,prerrequisito
55459,practica profesional,55465,innovacion y emprendimiento,prerrequisito
55459,practica profesional,55466,logica de la programacion,prerrequisito
55459,practica profesional,55467,sistemas logisticos,prerrequisito
55462,etica profesional,55434,etica general,prerrequisito
55463,ingenieria de plantas,55443,diseno y metodos,prerrequisito
55464,ingles iii,55422,ingles ii,prerrequisito
55465,innovacion y emprendimiento,55413,administracion basica,prerrequisito
55467,sistemas logisticos,55439,investigacion de operaciones i,prerrequisito
55510,calculo diferencial,55501,matematica basica,prerrequisito
55512,quimica ii,55503,quimica i,prerrequisito
55517,calculo integral,55510,calculo diferencial,prerrequisito
55518,mecanica,55501,matematica basica,prerrequisito
55522,estadistica inferencial,55513,estadistica descriptiva,prerrequisito
55523,ecologia y ecosistemas estrategicos,55514,biologia,prerrequisito
55524,ecuaciones diferenciales,55517,calculo integral,prerrequisito
55525,fluidos y ondas,55518,mecanica,prerrequisito
55526,termodinamica,55517,calculo integral,prerrequisito
55527,quimica ambiental i,55512,quimica ii,prerrequisito
55528,ingles ii,55521,ingles i,prerrequisito
55529,metodologia y practica de la investigacion,55522,estadistica inferencial,prerrequisito
55530,meteorologia y climatologia,55526,termodinamica,prerrequisito
55531,electromagnetismo,55518,mecanica,prerrequisito
55532,microbiologia ambiental,55514,biologia,prerrequisito
55533,mecanica de fluidos,55524,ecuaciones diferenciales,prerrequisito
55534,quimica ambiental ii,55527,quimica ambiental i,prerrequisito
55536,hidraulica,55533,mecanica de fluidos,prerrequisito
55541,residuos solidos,55532,microbiologia ambiental,prerrequisito
55542,procesos ambientales,55524,ecuaciones diferenciales,prerrequisito
55542,procesos ambientales,55534,quimica ambiental ii,prerrequisito
55543,contaminacion y calidad del aire,55530,meteorologia y climatologia,prerrequisito
55543,contaminacion y calidad del aire,55530,meteorologia y climatologia,prerrequisito
55544,geologia ambiental,55534,quimica ambiental ii,prerrequisito
55545,procesos unitarios de potabilizacion,55534,quimica ambiental ii,prerrequisito
55546,procesos unitarios para agua residual,55534,quimica ambiental ii,prerrequisito
55549,tecnologias alternativas,55526,termodinamica,prerrequisito
55551,sistemas de informacion geografica,55519,expresion grafica,prerrequisito
55552,modelacion de sistemas ambientales,55542,procesos ambientales,prerrequisito
55553,tratamiento de aguas,55545,procesos unitarios de potabilizacion,prerrequisito
55553,tratamiento de aguas,55546,procesos unitarios para agua residual,prerrequisito
55555,seminario de investigacion,55529,metodologia y practica de la investigacion,prerrequisito
55559,practica profesional,55501,matematica basica,prerrequisito
55559,practica profesional,55502,logica,prerrequisito
55559,practica profesional,55503,quimica i,prerrequisito
55559,practica profesional,55504,informatica basica,prerrequisito
55559,practica profesional,55505,expresion oral y escrita,prerrequisito
55559,practica profesional,55506,introduccion al programa,prerrequisito
55559,practica profesional,55507,electiva libre i,prerrequisito
55559,practica profesional,55508,formacion integral i,prerrequisito
55559,practica profesional,55509,deporte formativo,prerrequisito
55559,practica profesional,55510,calculo diferencial,prerrequisito
55559,practica profesional,55511,algebra lineal,prerrequisito
55559,practica profesional,55512,quimica ii,prerrequisito
55559,practica profesional,55513,estadistica descriptiva,prerrequisito
55559,practica profesional,55514,biologia,prerrequisito
55559,practica profesional,55515,formacion integral ii,prerrequisito
55559,practica profesional,55516,humanidades,prerrequisito
55559,practica profesional,55517,calculo integral,prerrequisito
55559,practica profesional,55518,mecanica,prerrequisito
55559,practica profesional,55519,expresion grafica,prerrequisito
55559,practica profesional,55520,principios de economia,prerrequisito
55559,practica profesional,55521,ingles i,prerrequisito
55559,practica profesional,55522,estadistica inferencial,prerrequisito
55559,practica profesional,55523,ecologia y ecosistemas estrategicos,prerrequisito
55559,practica profesional,55524,ecuaciones diferenciales,prerrequisito
55559,practica profesional,55525,fluidos y ondas,prerrequisito
55559,practica profesional,55526,termodinamica,prerrequisito
55559,practica profesional,55527,quimica ambiental i,prerrequisito
55559,practica profesional,55528,ingles ii,prerrequisito
55559,practica profesional,55529,metodologia y practica de la investigacion,prerrequisito
55559,practica profesional,55530,meteorologia y climatologia,prerrequisito
55559,practica profesional,55531,electromagnetismo,prerrequisito
55559,practica profesional,55532,microbiologia ambiental,prerrequisito
55559,practica profesional,55533,mecanica de fluidos,prerrequisito
55559,practica profesional,55534,quimica ambiental ii,prerrequisito
55559,practica profesional,55535,electiva libre ii,prerrequisito
55559,practica profesional,55536,hidraulica,prerrequisito
55559,practica profesional,55537,constitucion y formacion ciudadana,prerrequisito
55559,practica profesional,55538,educacion ambiental,prerrequisito
55559,practica profesional,55539,electiva complementaria i,prerrequisito
55559,practica profesional,55540,hidrologia,prerrequisito
55559,practica profesional,55541,residuos solidos,prerrequisito
55559,practica profesional,55542,procesos ambientales,prerrequisito
55559,practica profesional,55543,contaminacion y calidad del aire,prerrequisito
55559,practica profesional,55544,geologia ambiental,prerrequisito
55559,practica profesional,55545,procesos unitarios de potabilizacion,prerrequisito
55559,practica profesional,55546,procesos unitarios para agua residual,prerrequisito
55559,practica profesional,55547,evaluacion ambiental,prerrequisito
55559,practica profesional,55548,electiva de profundizacion i,prerrequisito
55559,practica profesional,55549,tecnologias alternativas,prerrequisito
55559,practica profesional,55550,electiva complementaria ii,prerrequisito
55559,practica profesional,55551,sistemas de informacion geografica,prerrequisito
55559,practica profesional,55552,modelacion de sistemas medioambientales,prerrequisito
55559,practica profesional,55552,modelacion de sistemas ambientales,prerrequisito
55559,practica profesional,55553,tratamiento de aguas,prerrequisito
55559,practica profesional,55554,produccion mas limpia,prerrequisito
55559,practica profesional,55555,seminario de investigacion,prerrequisito
55559,practica profesional,55556,electiva de profundizacion ii,prerrequisito
55559,practica profesional,55557,problemas de contexto,prerrequisito
55559,practica profesional,55558,etica general,prerrequisito
55562,etica profesional,55558,etica general,prerrequisito
55609,calculo diferencial,55601,matematica basica,prerrequisito
55610,mecanica,55601,matematica basica,prerrequisito
55617,calculo integral,55609,calculo diferencial,prerrequisito
55618,electromagnetismo,55610,mecanica,prerrequisito
55619,estadistica inferencial,55611,estadistica descriptiva,prerrequisito
55620,mecanica analitica,55610,mecanica,prerrequisito
55621,taller i de introduccion a la ingenieria mecatronica,55606,introduccion al programa,prerrequisito
55622,ingles ii,55614,ingles i,prerrequisito
55625,ecuaciones diferenciales,55617,calculo integral,prerrequisito
55626,fluidos y ondas,55610,mecanica,prerrequisito
55627,diseno asistido por computador,55613,expresion grafica,prerrequisito
